gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
GNG12	2139.028863141916	3.0424063219367032	0.08202087043439797	37.09307528466287	3.6329638997615587e-301	2.6738614302245072e-300
CANT1	1528.6831618720598	1.6449260844360962	0.04434849544672004	37.09091070321198	3.9369083361500614e-301	2.8964917606802676e-300
SPDYE12P	39.574107708626684	-3.583483684080653	0.09663159823719089	-37.083974077347584	5.0928836600753046e-301	3.745587864286323e-300
SMPX	65.97754804660337	-4.293124731014677	0.11577979362202943	-37.08008622842996	5.883302347271248e-301	4.3253046335543555e-300
FNDC1	108.55028661687199	4.2107477652677074	0.1135635551129667	37.07833698125327	6.277840436075816e-301	4.613655515743292e-300
MND1	38.07056203645596	2.7571665517640627	0.07436967449362368	37.07380152646032	7.428359414486522e-301	5.457166664867881e-300
STARD4-AS1	1649.972524984587	-4.970025322515885	0.13408782713932335	-37.06544753948322	1.0127041496076504e-300	7.436975927939109e-300
TAS2R30	53.06161535986011	5.29402425015701	0.14284144292080958	37.06224287507362	1.1405238249770993e-300	8.372548743976696e-300
GOLGA6L9	371.199420023066	2.8434459906740823	0.07675649981692964	37.045018955475136	2.1601130862732727e-300	1.5851465011234295e-299
ATP10D	829.2944039053996	2.1628045582629807	0.058389203328149605	37.04117259672023	2.4911521012587172e-300	1.8273966244449328e-299
AQP7	886.8053541549582	-4.934190876559333	0.1332379425791981	-37.03292606478365	3.381755108900371e-300	2.479787362511741e-299
WDR5B	290.861958739407	1.3616930047725406	0.03677441869819499	37.02826728405572	4.019019204858303e-300	2.94599592913848e-299
AQP11	339.641406416873	-1.2736157022027061	0.03440139001973006	-37.02221629626755	5.0290966274348456e-300	3.6850371747929665e-299
MANEA	523.7360150325368	1.6389831756534907	0.04427910867675122	37.01481860482978	6.614680437495736e-300	4.845076655138786e-299
CDH22	4849.374602407109	-3.5259287991004618	0.09526500547692755	-37.011794430163704	7.39872566338404e-300	5.417372011155771e-299
F2RL2	119.6229372471115	7.070703021657994	0.19109888193230182	37.00023228897196	1.1353073656651136e-299	8.309697226702444e-299
LTF	1040.5848547864352	5.7184327100496	0.15455166419177493	37.00013675008961	1.1393306668819444e-299	8.336074746788659e-299
GPR34	331.6049729718603	4.166982742978596	0.1126336607963237	36.995891934239644	1.3332309436580743e-299	9.75118340536373e-299
CSPG4P5	41.743427497323076	9.958567749203755	0.2691833076803108	36.99548770323758	1.3533337496124285e-299	9.8945725799478225e-299
ALDH1B1	587.3082338088043	2.1516037563867974	0.058171106547765965	36.98749919120163	1.8190122319527433e-299	1.3294377003812032e-298
ZNF25	3489.5819427668503	-1.320801159818601	0.03571075464348033	-36.986089288923445	1.916459461146342e-299	1.4001427357316215e-298
HIF1A	6499.789403190146	1.6336996029170812	0.044174713037797624	36.98268739220158	2.1736078061884934e-299	1.5874286778602624e-298
LINC01001	225.31793137584603	3.0316696982095745	0.08197566362633035	36.982557555481755	2.184077578437557e-299	1.5944889654192186e-298
GTF2H2B	137.2738307860236	3.88959653754415	0.10517802000469742	36.98107777053071	2.307024666834864e-299	1.6836281373243635e-298
RAB11FIP3	8871.551816027164	-1.1389672809183458	0.030807012386851015	-36.971039794968156	3.3447585960911334e-299	2.440052967016263e-298
MT-TS1	381.1775793989501	-4.879748648851295	0.13203427710497456	-36.95819567347367	5.379091681696106e-299	3.922690271510643e-298
NOB1	858.3108742107676	1.086642044412373	0.029402725191840524	36.957188060715005	5.583332350391418e-299	4.070138681840729e-298
CSNK1G2	5879.815070025803	-1.1281614284894155	0.03052636632332766	-36.95695113333212	5.632471519538422e-299	4.1044544934458204e-298
LINC01786	154.8969389155845	-2.467559587348912	0.06677395041850016	-36.95392547368679	6.299338758616468e-299	4.588726532669591e-298
ERCC8	291.07826427465824	1.3208220740295744	0.03574538488670686	36.95084213572889	7.060138547678677e-299	5.14104335725433e-298
DUXAP10	435.6934619162442	5.996827316653666	0.1622929625161916	36.95063066000398	7.115564545570951e-299	5.179505445039778e-298
NME2P1	11.327167608146876	2.8336070142463763	0.07669709852702208	36.94542647200707	8.625385926084149e-299	6.27622369546482e-298
ALOXE3	238.74216622941387	-3.326570773837302	0.0900426537190304	-36.9443884252629	8.962850423286177e-299	6.519391054595275e-298
MCM5	1108.9344433080664	1.7614403834507892	0.04768885473570011	36.93610159465974	1.2175550212364216e-298	8.853001603369986e-298
FCGR2A	723.5844247377394	3.9239418149464034	0.10624478400453405	36.93303018790031	1.3639281455979328e-298	9.91367231504101e-298
ZNRD1	307.83287609231786	1.0228445921222513	0.027695491495425148	36.93180864081105	1.4269176026487244e-298	1.0367717221146417e-297
TTC30A	391.0283608275865	1.9711039157937342	0.05337349015514483	36.93039203664918	1.5036141562884088e-298	1.0920987029884233e-297
TMEM191A	201.20339888930516	-2.9483223667574463	0.07986509077207174	-36.91628392649938	2.5324107138958605e-298	1.8386578628622047e-297
EME2	4342.606452426901	-2.192266752830293	0.05939981280869749	-36.9069639981979	3.5731141018026505e-298	2.5933134927327346e-297
UBE2B	2973.89383726319	-1.294231020052312	0.035072962189804296	-36.90110384883729	4.4364709340416e-298	3.21874955827947e-297
FCGR2B	98.63821918101677	4.731221315921856	0.12823145709941772	36.89594911374785	5.366633755313588e-298	3.892180510423052e-297
SNORD87	8.418729813966563	-4.989690600539275	0.13524133400710997	-36.89471593260796	5.616635694676122e-298	4.072009650660485e-297
TTC3P1	909.3973931083899	1.7213828395589972	0.04665851236537634	36.893221671515946	5.935210637309522e-298	4.301404295573115e-297
NUDT19	429.18389191627	0.9414580159022891	0.025523964140845956	36.885258524387105	7.963531161914989e-298	5.769277843586389e-297
CEP170P1	34.211373493218794	3.2260528154059323	0.0874668552679483	36.88314625606644	8.609265704016117e-298	6.234815162908466e-297
FAT4	1102.5166656142228	3.767405346134469	0.10215808788346396	36.87818971741236	1.0337454762086289e-297	7.483639381864434e-297
ZNF43	1007.1716186732797	1.9813758928195182	0.0537310622447847	36.87579977095719	1.1290621673689795e-297	8.170693150020524e-297
PRSS16	99.14425689760793	-3.608282718437025	0.09785201848434669	-36.87489307146218	1.1674790404883833e-297	8.445629229190081e-297
MACC1	24.334771162985728	4.433952701479816	0.12026207835390583	36.86908427136634	1.446556751016171e-297	1.0460689867610389e-296
C16orf86	1066.8769018064577	-3.0703685058753263	0.0832784844510958	-36.86868854678017	1.467832349559772e-297	1.0610681866297485e-296
ECT2	665.226414184481	1.840291858852443	0.04991517867145368	36.86838167935678	1.4845456767072804e-297	1.0727596977282573e-296
FAM184B	313.1683399707479	2.9753375703739913	0.0807026481788164	36.86790505041923	1.5108828016038414e-297	1.0913945123035818e-296
ARL13B	444.867309668685	1.2023803032283122	0.03262099932956556	36.85908856074046	2.0916214342894182e-297	1.5103452449927078e-296
SMOC1	4922.726322427746	3.273141951966197	0.08883062984751407	36.84699700525422	3.267018526138313e-297	2.3582343680138232e-296
QSER1	3142.01392853003	1.703524047766509	0.046245240870734554	36.83674288838125	4.768045930269633e-297	3.440472357527892e-296
POU5F2	84.30074977193162	3.9684325596908625	0.10774920082176853	36.83027372291305	6.0520314794221386e-297	4.365370945883003e-296
COPB2	3724.412307650786	1.0040554843731007	0.02726259977109889	36.82904392109739	6.332660963814357e-297	4.566133478698073e-296
BTBD19	150.93477392610333	3.2822168076355505	0.08912525301176462	36.82701251016134	6.824973503946491e-297	4.91932801851377e-296
RN7SKP23	798.116878091064	-4.754832567882715	0.12921039050460495	-36.799150202345814	1.90495143783673e-296	1.372559643679895e-295
SPN	108.39991765947283	3.3399148325244115	0.09076335658163985	36.798053292798	1.9834763122492093e-296	1.4286205609647078e-295
DPYD	522.6578598214634	3.2332410846375264	0.0878828059933386	36.79037154187591	2.6318932718669855e-296	1.8949631557442297e-295
NHP2P1	10.993636879542867	2.851587479759682	0.07750991070345352	36.7899724548725	2.6708499994929397e-296	1.9223155085086453e-295
CCR1	212.03976095671882	4.194922972079175	0.11404003608163607	36.78465139274615	3.248810004400873e-296	2.337449399256124e-295
NXF1	6435.577836347197	-1.3014481297537226	0.035399004448165516	-36.76510540457212	6.67000650892833e-296	4.797190349092428e-295
MBD1	4631.009597230929	-0.6843915021739241	0.018616309902050467	-36.76300543850222	7.205763130465091e-296	5.180641278169403e-295
FKBP8	25020.81413609198	-1.5529538230955784	0.04224490619508561	-36.76073550557996	7.833346212222572e-296	5.629810341023036e-295
PROSER3	514.4257226136145	1.5600815457395747	0.042439456493681006	36.7601678869724	7.998636672687027e-296	5.746525956602915e-295
NRM	339.5671253407002	1.6967982946796567	0.04616152836905738	36.75784478178241	8.712242798699299e-296	6.256945749756142e-295
PTGFRN	2061.3300176184944	3.1529544777649177	0.08578036460109845	36.75613285659249	9.2785100153339e-296	6.661219328927575e-295
ZRANB2	7514.364294820795	-1.6960483019159893	0.04614688288235098	-36.753258204676015	1.0313317565773555e-295	7.401453472988518e-295
PSMB8-AS1	139.62790464302483	2.317173952530338	0.06304887094901014	36.75202930127518	1.0790162769109333e-295	7.740870561290277e-295
TPRG1	39.72043568218402	2.6125092442433084	0.07110648191622879	36.740803001913804	1.6304908362314123e-295	1.1692931756618775e-294
INPP4A	6152.231619166042	-1.155707393235009	0.03146629626862123	-36.72842152660661	2.5703609718048594e-295	1.842648384982185e-294
ZNF286A	1045.6610351787024	1.6153499715621291	0.04398180728489386	36.727685178979506	2.6408767887265506e-295	1.8925172573232605e-294
TARBP1	6772.828620914458	-2.0606397669728684	0.05611511282941392	-36.72165416894146	3.2961720492369543e-295	2.3612664370020457e-294
NSF	10341.92381305349	-1.5713630160273864	0.042791906919362556	-36.72103276417376	3.372308501594755e-295	2.4149374610339088e-294
NBPF26	1473.0423451986528	2.9798727908020517	0.08115228700887768	36.71951710339436	3.5654640744064245e-295	2.5523379714194694e-294
OTUD4P1	11.709034132285604	3.6230441107456226	0.09868556918106747	36.713008201818155	4.528785373506523e-295	3.240764239910753e-294
NIP7	471.82470018996617	1.2967070522735669	0.03532042975110377	36.71266350413091	4.586503544720872e-295	3.280885473027112e-294
SSTR2	3497.715744597833	-3.160501122162517	0.08609831973600367	-36.70804647353522	5.434330849306845e-295	3.885966989471955e-294
CYTL1	87.33362338678967	3.415464281781252	0.09305351986137854	36.704299706977835	6.236179776376694e-295	4.457746925041643e-294
NCKAP1L	598.2755705123275	3.537447576576762	0.0963775482661467	36.70406272224416	6.2907012894188625e-295	4.4951030572934785e-294
C1QL1	3325.635567999914	4.063290241748847	0.11070493080358551	36.703787376535224	6.354646745425403e-295	4.539163915352035e-294
LINC00205	686.6355333324524	-1.93187383499322	0.05264572902954476	-36.69573715864118	8.54072951988045e-295	6.098504384443561e-294
RPH3A	13007.845002112574	-3.455209441256114	0.09417317189424174	-36.68995502388281	1.0560987188268393e-294	7.538359820591577e-294
APOBEC3G	142.31255068526275	2.6815828379003657	0.07310144475161207	36.68303474728836	1.36158669892462e-294	9.715422219400377e-294
CASKIN1	7091.356454998508	-2.1768695276965007	0.059362843340167386	-36.670573800219906	2.151182462662018e-294	1.5343969094766555e-293
NFAM1	227.16896672507295	3.2313037438445074	0.08811906771460723	36.66974501262074	2.2176143803057833e-294	1.581213956420399e-293
ACTR3	4664.393735344382	0.9867590205896783	0.026909704100788603	36.66926313622159	2.2571778743128555e-294	1.608304849856886e-293
ABI3BP	610.9811980606022	3.796621814316328	0.10353690124828553	36.66926253869508	2.257227368282435e-294	1.608304849856886e-293
DHRS12	523.6972105064071	-1.3020803267665564	0.03551778587436827	-36.65995204127334	3.176425551199641e-294	2.2624347151770348e-293
MYCL	246.9151848088021	2.6690197574459313	0.07282404683060092	36.650253228229	4.5336697722432994e-294	3.227985872949439e-293
MMP23B	43.30940065164113	2.9830473984892563	0.08139379898350023	36.649565885159944	4.6494154572112084e-294	3.309211460089582e-293
HSPA8P7	8.700826066861378	4.097457487118053	0.11181780129687934	36.64405344761869	5.6911079639011485e-294	4.0491835824791844e-293
DNM1P46	45.38218892644722	3.8248751878378044	0.10440332519052627	36.635568655095675	7.76803607174042e-294	5.524925297695978e-293
FAM189B	2654.6685890152426	-1.2145606536178875	0.033153116851405116	-36.634885916206436	7.964930976374701e-294	5.662937687388839e-293
MTSS1L	14627.022314844471	1.8063633522305622	0.049329424626213945	36.61837464997818	1.4588746604792824e-293	1.036865423928623e-292
MAB21L2	103.85580164376412	5.1784948617961755	0.1414184102757394	36.6182511293903	1.4654932009282833e-293	1.0411970285608454e-292
AP000350.5	357.04717459384085	-4.461559888057272	0.12184083357548997	-36.61793634473935	1.4824961267544503e-293	1.0529007516391863e-292
APOL6	1006.3040239707901	3.0612216540778108	0.08361335485149092	36.61163530054464	1.8675183375313118e-293	1.325877970826089e-292
FANCD2	398.5676924395629	2.3234380533865306	0.0634624130096763	36.611246613523335	1.894303926533564e-293	1.3444145581455352e-292
DICER1-AS1	704.1501989010301	-1.6303894728242896	0.04453735502206512	-36.607236150789525	2.1941195133826048e-293	1.556642019633671e-292
STX16	10030.007208007397	-1.3118677174642819	0.03583842793109249	-36.60505756521032	2.376407473923112e-293	1.6853664997073549e-292
TTC27	429.2407840352242	1.0548976130216992	0.02882124970262605	36.601383489820776	2.718752405765876e-293	1.92747227282838e-292
DSE	790.4506410709641	1.907847611638892	0.052131304024956915	36.596966972580326	3.196110117863331e-293	2.265089167695439e-292
GFY	31.90455123467303	-4.3728139787606635	0.11949037015694515	-36.59553462774591	3.3682455951179943e-293	2.386230890060064e-292
ABL1	4838.790039793833	1.2811950244946564	0.035018348907447726	36.58639154806556	4.7076818268590873e-293	3.3339648347592224e-292
ZNF260	1274.4334073090724	1.2439017513567523	0.03399946003038612	36.585926666042575	4.788496796484203e-293	3.3899896095380864e-292
TOM1L2	12139.464749974657	-1.389293643234603	0.03797552903192143	-36.58391808226798	5.153907901137642e-293	3.6473809761897157e-292
INHBA	350.352644048227	4.321498691354597	0.11816533501261497	36.571628141986366	8.081919322460439e-293	5.717475997719254e-292
RNF25	1304.0183959749836	-0.7900613382731115	0.021609714007151816	-36.56047174023857	1.215668927338049e-292	8.597072214968581e-292
COL5A1	3260.7956133968605	3.657528406763543	0.10004279268199068	36.559639217488154	1.2532676972455374e-292	8.859813475511676e-292
RPL23AP82	642.4883901332773	1.77343742373315	0.04850970753571425	36.55840271614695	1.3112663481240278e-292	9.266530892574921e-292
HTR1E	107.88255042768738	-3.8323353560716664	0.10483309464280195	-36.55654132055904	1.4036726265067103e-292	9.916026460697243e-292
LINC00294	2042.0307891114305	-1.1842372406123762	0.03239708559766945	-36.55382015898266	1.550595403547726e-292	1.0950046858315712e-291
FUT2	197.73481776419305	-3.6601777056202276	0.10014414352201742	-36.54909390498218	1.8432301886696351e-292	1.301196103347886e-291
C14orf2	3810.9753257048696	-1.4432881213214654	0.039489189142938357	-36.548942954924186	1.8534351778267076e-292	1.3079355061708925e-291
L1CAM	18271.39691190427	-3.279129278580169	0.089724470961227	-36.5466549253569	2.0152146688116484e-292	1.4215955235578658e-291
FMNL3	3687.5245016620534	1.3331847999936626	0.03648173457400005	36.54389835245943	2.2289725974407843e-292	1.5718290793592358e-291
ZNF426	1045.9743273054974	1.2054630528949437	0.03298715901950804	36.543403212809366	2.2697018975000653e-292	1.5999828345910356e-291
FAM157B	19.98127192884509	4.350679439340292	0.11905721771129077	36.542760892418336	2.323648123753334e-292	1.6374303374193708e-291
CCDC155	680.0232475971392	-7.773292816412809	0.21272229741315088	-36.54197472921919	2.3914219907074447e-292	1.6845919106465206e-291
SYCE1	1043.1481926496026	-3.551980242268535	0.09722249882970894	-36.53454997582444	3.137350497897919e-292	2.2092639650683006e-291
CMTR2	618.7474622629857	1.3152851626364732	0.03602739428304004	36.50791817757539	8.303963373777065e-292	5.845425439734249e-291
COX6A1P2	91.61636169590835	2.673207051387096	0.07323821741637614	36.500165428512524	1.102264347384979e-291	7.756443736272771e-291
MAPK13	1299.218561328814	-2.163501346573347	0.05928173263625517	-36.49524483112367	1.3192873334324181e-291	9.280310757511155e-291
IFI30	659.5470882645026	3.5231261582460913	0.0965911411250719	36.474630252935306	2.800442554708328e-291	1.9692283951579583e-290
ZNF668	378.5103938144546	1.2547654971206375	0.03440134008966281	36.47432029828627	2.8323064458308626e-291	1.990930091671415e-290
HLF	4280.851106066992	-2.182121569776675	0.0598364447636054	-36.46810198028204	3.5539199695667356e-291	2.497294824442368e-290
DNAJB2	15451.42593985492	-1.5123396504213473	0.041483730196619543	-36.456211706453196	5.484477616468494e-291	3.852511106202259e-290
NDUFS2	7513.79967776717	-1.1188589641621833	0.030692550818225323	-36.45376269924759	5.997048641824613e-291	4.2110724597292833e-290
MRS2	2108.7815629583974	-1.3013533069442973	0.035703011473331776	-36.44939889500184	7.031883223434843e-291	4.935979633207248e-290
HAGHL	2057.0275713070814	-1.8711801711943015	0.05133692459487751	-36.449011816750144	7.131872710719109e-291	5.004398817352053e-290
ZNF79	286.3656407251182	1.4035804406455552	0.03851140096855853	36.445842149223964	8.005965193116013e-291	5.615762100868388e-290
PXK	3528.7955952697625	-1.4692738294394239	0.040315051424404176	-36.44479611279917	8.317308482204074e-291	5.832094359857422e-290
ZXDC	1423.9080636629806	1.2999448680330505	0.03567378922214732	36.43977543114504	9.988569432282411e-291	7.001511525866527e-290
MLST8	3888.811643078455	-1.1454060572914047	0.03144709123508331	-36.423275168087905	1.8229175594584307e-290	1.277327847022494e-289
TMED5	1956.6387284585403	1.3580794596290706	0.037287243299129476	36.42209344182805	1.9031536210346315e-290	1.3330796178075502e-289
FZD2	238.724115154361	4.521783097180678	0.12416573437167511	36.417318514343634	2.2649318659347994e-290	1.585931150100646e-289
CAMSAP3	2705.803339643063	-2.7176221706717163	0.07462531307305616	-36.41689473397904	2.3001840726177295e-290	1.6100478299069925e-289
ZRANB3	268.3554583131721	1.569833994274337	0.043115216074048834	36.41020820997866	2.9348389765135266e-290	2.053560568354817e-289
KCTD6	1893.3472134308738	-1.67108146933873	0.04590073129688567	-36.40642364781041	3.3687640122411835e-290	2.3563561580871806e-289
KCNJ3	4374.908950214908	-3.7496855023748346	0.10301287832705765	-36.400162419206296	4.23188276601993e-290	2.959042024150177e-289
MYL2	80.24876388855981	-6.52799431005465	0.17935824095885758	-36.396400160682255	4.853450739319219e-290	3.392464758767201e-289
WDR43	1147.7008034874239	1.088919641139815	0.02991956086921313	36.39490719465406	5.124681505693101e-290	3.5807901153703693e-289
MIR637	7.810655264587431	-5.260556159858568	0.14459271904178772	-36.381888346246896	8.233083814368251e-290	5.750714993290892e-289
TRAF4	1696.4367318690586	2.1985594783705804	0.06043395223841488	36.37954158114889	8.967456228748574e-290	6.261464869209123e-289
TDRD6	1496.5179775837219	-3.7339083651956195	0.10264188142459375	-36.37801951183786	9.478393607716323e-290	6.615898762646251e-289
LENG8	37080.03278320467	-2.034948416346495	0.05593936140864546	-36.3777555750215	9.569907689181559e-290	6.677429971889606e-289
ELL2P1	10.013219598418285	4.541574034632589	0.12484486501122484	36.37773995930273	9.575349664282863e-290	6.678882012236892e-289
CYP4A11	18.19874865511265	-4.049387190252345	0.11132363882353105	-36.37490862719091	1.0614948305753258e-289	7.401412376558903e-289
HLA-DMB	478.36380310250826	3.588738928170106	0.09866827233703755	36.371762099081415	1.190310539390928e-289	8.296685737908287e-289
ZNF23	1605.0007487294663	-1.1500669998718365	0.031622918431042236	-36.368148701382594	1.3576191562557405e-289	9.459539927459353e-289
TYRO3P	29.362144036140236	3.7162954201777714	0.10220043871751924	36.3628127903596	1.648592714739524e-289	1.1482942315914413e-288
MFAP3	673.2854919324536	1.5880676458334497	0.04368507068444065	36.35263995118299	2.387060526688882e-289	1.6620766218066384e-288
ME3	2038.957339561758	-1.462030344439383	0.04022170500192386	-36.34928813608106	2.6966128409290932e-289	1.8769558800330276e-288
PIK3CA	1661.1575800394608	1.4534752079685345	0.039990173439524025	36.345809056481905	3.060407477203829e-289	2.1294263790964456e-288
GGA3	3921.108833363802	-0.9232967258910836	0.025404573149652828	-36.34372128404374	3.3018569604141194e-289	2.2966223842264398e-288
RMST	955.7735982614763	4.537750635760542	0.12486686731827785	36.34071017569536	3.6839962628353192e-289	2.561524623340219e-288
METTL12	174.38932355796913	1.4768363242580402	0.04064008925501338	36.33939667285197	3.864247463692711e-289	2.6859155508395085e-288
PQBP1	2919.5322358792173	-1.0196334547997543	0.02806601659339147	-36.329824412625804	5.4730407341256905e-289	3.802806484914186e-288
ACP7	697.7931080593835	-5.201842139028291	0.1431967267110542	-36.32654361942709	6.166366628731014e-289	4.283049201193384e-288
FAHD2B	1188.3070494314168	-1.6765652567741978	0.04615601694599232	-36.32387211262111	6.795266457411586e-289	4.7182227477876674e-288
NME9	261.2376557745928	-2.1869406298766894	0.06021753405234437	-36.31733953063706	8.616450138765068e-289	5.980653061737319e-288
BRAFP1	14.41161943626825	4.740516551569483	0.13055218186889628	36.3112778638202	1.0739892643511435e-288	7.451925510190617e-288
ULK4P1	8.271150341367509	5.967243348576472	0.16436984782700542	36.30375903770882	1.4113923397485303e-288	9.78959461622436e-288
TBXAS1	305.5248490316497	3.217091544536971	0.08864561218461876	36.291605024249364	2.1947618508095746e-288	1.5217832344482855e-287
CARD19	2917.8164415620327	-1.7945870748504904	0.04946337444877332	-36.28112911522145	3.2107176813581693e-288	2.2254405916968798e-287
C15orf61	776.992102734842	-1.4543492231809825	0.040098841962829035	-36.269107834314525	4.967410946997252e-288	3.4418546143211084e-287
MYL5	802.1809537268359	-1.6582830810527767	0.04572364664602621	-36.267515884953944	5.2628879247867774e-288	3.6453157490889804e-287
FST	95.85306997269056	5.549322025244656	0.15302130560532204	36.26502860691611	5.7600876613163995e-288	3.988308780685697e-287
GRM4	29802.750258427874	-6.521826562859903	0.17988317727010364	-36.25590042290087	8.02206799972053e-288	5.552578728333207e-287
RNASEH2A	471.5345500877838	1.3442184368091805	0.037085467539015364	36.246501015391274	1.1281846669868242e-287	7.806157974360088e-287
SLC2A10	504.3804426056998	2.938616785204387	0.08107338279377493	36.246381783270344	1.1330746604512062e-287	7.837264062821569e-287
TLE2	16944.89839785758	-3.8653328042622936	0.10664150566875366	-36.2460449149008	1.1470051851023806e-287	7.93085839887074e-287
LINC01126	33.78406821013969	2.87181363091556	0.07924041275794282	36.24178031086415	1.3388858063537812e-287	9.254378693517336e-287
STK11IP	2369.207977790813	-1.4590033421487947	0.040258863393204045	-36.24054976164786	1.3999943774063598e-287	9.673396476988588e-287
HIST1H2BD	1093.2084487076838	3.583286663330719	0.09887588692966212	36.24024799777302	1.4154005677188382e-287	9.776447716965155e-287
RSF1	4070.640256609445	1.1617626135546386	0.032058018669569414	36.23937666046168	1.460843028078013e-287	1.0086821630982028e-286
PLGLB2	24.434301950103848	4.3845871266983	0.12101439231371197	36.23194764579657	1.9125045378163486e-287	1.3200864944594122e-286
LINC01002	191.89242456021822	2.9771936650725865	0.08222320832757836	36.208677885827655	4.44550342208415e-287	3.0673973612380634e-286
ADARB1	6560.817500350134	-2.3192955851561	0.06406385462480528	-36.20287287955473	5.486156732187849e-287	3.78413420972013e-286
EMG1	966.7877682190461	0.855905345379867	0.023647543422397114	36.19426043929874	7.494905437010431e-287	5.1678959349157275e-286
OR2A9P	30.556644387700373	5.219207931677429	0.1442085069161813	36.192094650220625	8.106531153143202e-287	5.58768598942982e-286
C3AR1	350.42419187391897	3.889407279366393	0.1074740465164392	36.18926992547424	8.979791827568289e-287	6.187462662879231e-286
SPICE1	547.8689406664189	1.5579186890195853	0.043051221758923806	36.18756043077116	9.553310763114026e-287	6.580360190107519e-286
ZNRF2P1	42.37535176229808	2.902291122703759	0.08021368779288421	36.18199340488648	1.1687068530360838e-286	8.047312052506257e-286
AMZ2P1	1425.6371002761796	-1.2093603877284378	0.03342938253712677	-36.17656971035342	1.4222966706533374e-286	9.790051762806761e-286
ZNF367	275.47466452046393	2.0843001765562432	0.05761635992481338	36.17549215667488	1.4788788915750207e-286	1.0175997691613161e-285
MIR7-3HG	354.02150798244696	-3.9349916582969957	0.10877527168125155	-36.175424776946144	1.4824908018055317e-286	1.019731990774646e-285
RIMBP3B	26.503333986241294	5.406809103495115	0.1495229395610971	36.16039866100826	2.5538491806201094e-286	1.7560585092485403e-285
SCN9A	419.7446219975398	3.9286563743003438	0.10865224245706548	36.15807907372711	2.777469511994227e-286	1.909162024986139e-285
ZNF706	4919.233419092144	-1.1293974494949668	0.031239042720175247	-36.153394955523495	3.2904599850558086e-286	2.260996570644157e-285
MGAT3	7502.060969063542	-1.696298351996731	0.046931248148769235	-36.14432641168134	4.568090939973647e-286	3.1378189823420777e-285
DHRS11	970.4184387175818	-1.4441021112800059	0.039963748532871546	-36.13530172456627	6.331234428606706e-286	4.347418471502158e-285
ZRSR2	1072.589086481051	-1.3027913984633543	0.03605698228990846	-36.131459587730845	7.27490527363789e-286	4.993675910111645e-285
ILDR2	2970.548134160188	2.7077568549129385	0.07495384222521069	36.12565779852958	8.972832634957629e-286	6.157048692053798e-285
FAM92A	1400.9951244871745	-1.0408928639244142	0.028814882032933142	-36.12344699987859	9.719426684753438e-286	6.66705029614844e-285
PCDHGA6	678.5694729355944	2.693609717480121	0.07457268427429002	36.12059487590124	1.0775014192779378e-285	7.388581160763001e-285
ECSIT	2570.1757507499137	-0.9608132559495446	0.02660125277669871	-36.119097999443326	1.1374093616895223e-285	7.796688111588199e-285
NXT2	428.9487313100574	2.5025331615566757	0.06929006544636045	36.11676717918477	1.2373871639438825e-285	8.479088869618218e-285
WIPF1	1446.2632917708956	2.713600291036805	0.07514878146371567	36.1097044846565	1.5972031298495446e-285	1.0940924024946622e-284
IMPG1	72.58495365052268	-3.5130055504358304	0.09729232514478678	-36.10773558148505	1.714982836920465e-285	1.17436729618482e-284
ELOA-AS1	47.78354831759597	1.5083600397172707	0.04177547139994587	36.106355934962	1.8026470799187488e-285	1.233971848851029e-284
SNTB1	786.4185345188398	2.3939036547791614	0.06631750522872813	36.09761323986211	2.4722449506426073e-285	1.691751090191801e-284
PDE12	1532.9046212105034	0.7464735508528849	0.02068103393350986	36.09459533081468	2.7570047756057774e-285	1.885962096414389e-284
BEX5	1657.7778197997004	-3.013087550531313	0.08347885455474952	-36.09402125367188	2.814773121823806e-285	1.9248166371948614e-284
MKRN5P	41.499149456138795	3.8271928400543804	0.10604231962534856	36.09118372340396	3.118568280395491e-285	2.1318262424499207e-284
NDST2	2584.231617361999	-1.2450852603941394	0.034505893264784364	-36.083264120707014	4.151167456122355e-285	2.83672626162529e-284
DNM1P51	174.12612603144044	3.8293373235771577	0.10616315348420713	36.07030497777001	6.627797038445755e-285	4.5275896441386744e-284
MRPS25	4407.70696894395	-1.2345297174722836	0.03422614085604514	-36.069790125176695	6.752126461515567e-285	4.610936668152486e-284
FAM207BP	7.027213004609913	3.2562720296314027	0.09027703599113553	36.06977116474163	6.756749357967874e-285	4.6125085277065473e-284
CALHM1	144.07238064055954	-3.8491146560665244	0.1067251852702879	-36.065663847932534	7.836538006957851e-285	5.3477913212316765e-284
HOXD3	78.15245548596704	6.407726982412777	0.17771050244921544	36.05710914155972	1.0670987302443949e-284	7.279569504777416e-284
COL4A6	167.63433518360935	4.122883576153158	0.11435254031191683	36.05414943041284	1.1873687306200846e-284	8.097251686644586e-284
FANCF	387.89942987818176	1.5698095391966105	0.04355014711597742	36.0460214982991	1.5919783245599852e-284	1.0852759267806528e-283
FNDC9	569.2159063200643	-3.3109422302686804	0.09185676771806994	-36.04461938428687	1.6745692364979187e-284	1.141187924131915e-283
ZNF883	448.11301420254154	1.6318966926454836	0.04529566427809811	36.02765780464682	3.087172906186938e-284	2.1031299277252942e-283
COMMD7	2632.3250803239443	-0.942785220969155	0.02617026794971134	-36.02505036558305	3.391473686700879e-284	2.3096423955490015e-283
