Tumor_Sample_Barcode	experimental_strategy	mutation_count	region_size	tmb
BS_VKH9KYDB	WGS	25	2923762389	0.00855062644422026
BS_VK46N40F	WGS	22	2923762389	0.007524551270913828
BS_VHD4ARSG	WGS	8	2923762389	0.002736200462150483
BS_VF099E8S	WGS	19	2923762389	0.0064984760976073965
BS_VDSR4X6N	WGS	6	2923762389	0.002052150346612862
BS_VW4XN9Y7	WGS	7250	2923762389	2.479681668823875
BS_VVD8TJNE	WGS	8	2923762389	0.002736200462150483
BS_VTTTQYQA	WGS	32	2923762389	0.010944801848601932
BS_WCNPE0AC	WGS	11	2923762389	0.003762275635456914
BS_VQEPFE1P	WGS	24	2923762389	0.008208601386451448
BS_VPJ9CARN	WGS	10	2923762389	0.0034202505776881036
BS_VQC2PE2B	WGS	10	2923762389	0.0034202505776881036
BS_WD37M8SD	WGS	5	2923762389	0.0017101252888440518
BS_X1R0N8QS	WGS	13	2923762389	0.004446325750994535
BS_X1DSETVE	WGS	86	2923762389	0.02941415496811769
BS_WYF8NGSD	WGS	3	2923762389	0.001026075173306431
BS_X5VN0FW0	WGS	37	2923762389	0.012654927137445983
BS_WY5KYSHJ	WGS	49	2923762389	0.016759227830671707
BS_X6361T19	WGS	8	2923762389	0.002736200462150483
BS_XEVMEYFS	WGS	15	2923762389	0.0051303758665321554
BS_XDY9BYRK	WGS	4	2923762389	0.0013681002310752415
BS_XCNGQ25H	WGS	9	2923762389	0.0030782255199192934
BS_XCFNEZ8E	WGS	4	2923762389	0.0013681002310752415
BS_XBE002WV	WGS	6	2923762389	0.002052150346612862
BS_XBBBE8V2	WGS	3	2923762389	0.001026075173306431
BS_X9PJ715R	WGS	2	2923762389	6.840501155376208e-4
BS_X7QJCVJB	WGS	30	2923762389	0.010260751733064311
BS_WXKCR17Q	WGS	13	2923762389	0.004446325750994535
BS_WJF6ZXWN	WGS	14	2923762389	0.004788350808763345
BS_WJB33V17	WGS	12	2923762389	0.004104300693225724
BS_WJ7GMQTF	WGS	2	2923762389	6.840501155376208e-4
BS_WH8KWW5J	WGS	87	2923762389	0.0297561800258865
BS_WEGGXVYA	WGS	8	2923762389	0.002736200462150483
BS_WDTT7PG2	WGS	10	2923762389	0.0034202505776881036
BS_WD7AQV83	WGS	1	2923762389	3.420250577688104e-4
BS_WMEYJGDC	WGS	6	2923762389	0.002052150346612862
BS_WSFB4SA2	WGS	2	2923762389	6.840501155376208e-4
BS_WRJNMEX2	WGS	5	2923762389	0.0017101252888440518
BS_WQ19Z6MD	WGS	7	2923762389	0.0023941754043816724
BS_WPCBK1EG	WGS	27	2923762389	0.00923467655975788
BS_WP9J88EB	WGS	40	2923762389	0.013681002310752415
BS_WP2D11SK	WGS	35	2923762389	0.011970877021908364
BS_STNH7YSX	WGS	31	2923762389	0.01060277679083312
BS_ST3Z2B9B	WGS	2118	2923762389	0.7244090723543404
BS_SSYNTXDC	WGS	10	2923762389	0.0034202505776881036
BS_SQSH5G7A	WGS	91	2923762389	0.031124280256961744
BS_SNC5WMVN	WGS	10	2923762389	0.0034202505776881036
BS_SMCPASF0	WGS	3	2923762389	0.001026075173306431
BS_SWHQ8FDW	WGS	38	2923762389	0.012996952195214793
BS_T1SNKF50	WGS	10	2923762389	0.0034202505776881036
BS_SYWRCE3Z	WGS	15	2923762389	0.0051303758665321554
BS_SYGKQD8M	WGS	59	2923762389	0.020179478408359812
BS_SKRY0BJ4	WGS	18	2923762389	0.006156451039838587
BS_S88G7BXH	WGS	3	2923762389	0.001026075173306431
BS_S7S6YEHA	WGS	17	2923762389	0.005814425982069776
BS_S791VC80	WGS	89	2923762389	0.03044023014142412
BS_SCQNN2A2	WGS	8	2923762389	0.002736200462150483
BS_SD28E0SC	WGS	10	2923762389	0.0034202505776881036
BS_SK949N33	WGS	4	2923762389	0.0013681002310752415
BS_SK4H5MJQ	WGS	33	2923762389	0.011286826906370742
BS_SFZ3A07S	WGS	8	2923762389	0.002736200462150483
BS_SE82EQF8	WGS	2	2923762389	6.840501155376208e-4
BS_SDT1J3A7	WGS	6	2923762389	0.002052150346612862
BS_SFH8TGKT	WGS	25	2923762389	0.00855062644422026
BS_T54TAE3R	WGS	4	2923762389	0.0013681002310752415
BS_TX8C5VAJ	WGS	2	2923762389	6.840501155376208e-4
BS_TX2WGF8K	WGS	21	2923762389	0.007182526213145018
BS_TRGECFNP	WGS	45	2923762389	0.015391127599596467
BS_TZPJHKQR	WGS	10	2923762389	0.0034202505776881036
BS_VA07453Z	WGS	13	2923762389	0.004446325750994535
BS_V8G6BZRR	WGS	6	2923762389	0.002052150346612862
BS_V79WFJ6N	WGS	6	2923762389	0.002052150346612862
BS_V6HKXX1Z	WGS	13	2923762389	0.004446325750994535
BS_V3ZNXRHK	WGS	24	2923762389	0.008208601386451448
BS_V3SC6NWH	WGS	13	2923762389	0.004446325750994535
BS_V2MDX7HG	WGS	32	2923762389	0.010944801848601932
BS_TPX7YY57	WGS	3	2923762389	0.001026075173306431
BS_T9T3R2J0	WGS	6	2923762389	0.002052150346612862
BS_T99M7842	WGS	8	2923762389	0.002736200462150483
BS_T97EP8H0	WGS	3	2923762389	0.001026075173306431
BS_T8TCEBB1	WGS	26	2923762389	0.00889265150198907
BS_T8C13KNH	WGS	2	2923762389	6.840501155376208e-4
BS_T7WMJ08W	WGS	14	2923762389	0.004788350808763345
BS_T5T21G7N	WGS	20	2923762389	0.006840501155376207
BS_T5HPW4Z0	WGS	7	2923762389	0.0023941754043816724
BS_TNQKJZCP	WGS	19	2923762389	0.0064984760976073965
BS_TQ0J7WJQ	WGS	18	2923762389	0.006156451039838587
BS_THH0CE5A	WGS	3	2923762389	0.001026075173306431
BS_TF6H437Q	WGS	19	2923762389	0.0064984760976073965
BS_TF5TTEXH	WGS	36	2923762389	0.012312902079677173
BS_TE8QFF7T	WGS	21	2923762389	0.007182526213145018
BS_4DYW3T2A	WGS	23	2923762389	0.007866576328682639
BS_38CD519Z	WGS	15	2923762389	0.0051303758665321554
BS_2X60Q1ET	WGS	13	2923762389	0.004446325750994535
BS_2NDRETB2	WGS	28	2923762389	0.00957670161752669
BS_4PM2QG9C	WGS	9	2923762389	0.0030782255199192934
BS_169P1QCA	WGS	24	2923762389	0.008208601386451448
BS_B4PPG3X5	WGS	11	2923762389	0.003762275635456914
BS_B19AWBBW	WGS	33	2923762389	0.011286826906370742
BS_7G3AFSCR	WGS	11	2923762389	0.003762275635456914
BS_5Z0GA574	WGS	16	2923762389	0.005472400924300966
BS_ZSH09N84	WGS	23	2923762389	0.007866576328682639
BS_ZS1QRMXS	WGS	4	2923762389	0.0013681002310752415
BS_ZR75EKKX	WGS	53	2923762389	0.01812732806174695
BS_ZPF89720	WGS	38	2923762389	0.012996952195214793
BS_ZP89F1JY	WGS	20	2923762389	0.006840501155376207
BS_ZV21J6YW	WGS	20	2923762389	0.006840501155376207
BS_0AK4F99X	WGS	19	2923762389	0.0064984760976073965
BS_ZZJF26C4	WGS	9	2923762389	0.0030782255199192934
BS_ZX1YPQ88	WGS	25	2923762389	0.00855062644422026
BS_RWJ0571Q	WGS	738	2923762389	0.25241449263338206
BS_QFH9XM6Q	WGS	28	2923762389	0.00957670161752669
BS_VCE73HPW	WGS	36	2923762389	0.012312902079677173
BS_007JTNB8	WGS	6	2923762389	0.002052150346612862
BS_Z64NEPNE	WGS	9	2923762389	0.0030782255199192934
BS_Z3AB3KMP	WGS	27	2923762389	0.00923467655975788
BS_Y96RP1HJ	WGS	26	2923762389	0.00889265150198907
BS_X6H86RTA	WGS	25	2923762389	0.00855062644422026
BS_G65EA38C	WGS	19	2923762389	0.0064984760976073965
BS_DRVEFVQ5	WGS	28	2923762389	0.00957670161752669
BS_CD7AXQM8	WGS	11	2923762389	0.003762275635456914
BS_KQRAHH6Y	WGS	30	2923762389	0.010260751733064311
BS_JDZX545X	WGS	20	2923762389	0.006840501155376207
BS_JD05XR6E	WGS	27	2923762389	0.00923467655975788
BS_ZKZACPVV	WGS	28	2923762389	0.00957670161752669
BS_ZKFEMJZ8	WGS	12	2923762389	0.004104300693225724
BS_Y9GHDZKS	WGS	7	2923762389	0.0023941754043816724
BS_Y7CA8B5R	WGS	19	2923762389	0.0064984760976073965
BS_Y74XAFJX	WGS	26	2923762389	0.00889265150198907
BS_Y5DA59M3	WGS	11	2923762389	0.003762275635456914
BS_Y4ZX0YX7	WGS	22	2923762389	0.007524551270913828
BS_Y43VC4VG	WGS	18	2923762389	0.006156451039838587
BS_Y3ETG5AE	WGS	4	2923762389	0.0013681002310752415
BS_Y3472DYJ	WGS	9	2923762389	0.0030782255199192934
BS_YB99Q6TN	WGS	14	2923762389	0.004788350808763345
BS_YHXMYDBN	WGS	40	2923762389	0.013681002310752415
BS_YH60H2FS	WGS	12	2923762389	0.004104300693225724
BS_YH4DYNQ2	WGS	9	2923762389	0.0030782255199192934
BS_YGQS4660	WGS	6	2923762389	0.002052150346612862
BS_YEWX69X4	WGS	11	2923762389	0.003762275635456914
BS_YETTZ1NC	WGS	133	2923762389	0.04548933268325178
BS_YBCQBCQC	WGS	47	2923762389	0.016075177715134087
BS_Y2C78JC4	WGS	9	2923762389	0.0030782255199192934
BS_XMNBSBGN	WGS	5	2923762389	0.0017101252888440518
BS_XM302FF4	WGS	7	2923762389	0.0023941754043816724
BS_XKP747AS	WGS	19	2923762389	0.0064984760976073965
BS_XKM2EAT4	WGS	3	2923762389	0.001026075173306431
BS_XKE77TR4	WGS	3	2923762389	0.001026075173306431
BS_XJZQA3AP	WGS	6	2923762389	0.002052150346612862
BS_XHAQXDR0	WGS	2	2923762389	6.840501155376208e-4
BS_XH5JP8DB	WGS	10	2923762389	0.0034202505776881036
BS_XGVSX8BX	WGS	26	2923762389	0.00889265150198907
BS_XGMXJKFX	WGS	18	2923762389	0.006156451039838587
BS_XMP9XNR9	WGS	47	2923762389	0.016075177715134087
BS_XNTQBZAJ	WGS	27	2923762389	0.00923467655975788
BS_XWQTX5HH	WGS	13	2923762389	0.004446325750994535
BS_XW26N96W	WGS	6	2923762389	0.002052150346612862
BS_XVYRXN8J	WGS	18	2923762389	0.006156451039838587
BS_XVNNWN2Z	WGS	2	2923762389	6.840501155376208e-4
BS_XSWF2MR1	WGS	12	2923762389	0.004104300693225724
BS_XPSD2NRJ	WGS	3	2923762389	0.001026075173306431
BS_XVBX7ZK1	WGS	10	2923762389	0.0034202505776881036
BS_Z9PKZ4RT	WGS	22	2923762389	0.007524551270913828
BS_Z9NCH2XA	WGS	19	2923762389	0.0064984760976073965
BS_Z7R92XX6	WGS	8	2923762389	0.002736200462150483
BS_ZAH4FHV2	WGS	29	2923762389	0.009918726675295501
BS_ZAT0XJE5	WGS	8	2923762389	0.002736200462150483
BS_ZJZFT0AJ	WGS	33	2923762389	0.011286826906370742
BS_ZJT1REVB	WGS	3	2923762389	0.001026075173306431
BS_ZJSMC22A	WGS	13	2923762389	0.004446325750994535
BS_ZHJFX6C9	WGS	7	2923762389	0.0023941754043816724
BS_ZH6PC8KM	WGS	13	2923762389	0.004446325750994535
BS_Z5VJCFNP	WGS	51	2923762389	0.01744327794620933
BS_ZECKZTFC	WGS	6	2923762389	0.002052150346612862
BS_ZCY4ECNV	WGS	26	2923762389	0.00889265150198907
BS_ZBWQG7VR	WGS	13	2923762389	0.004446325750994535
BS_YVFFHJ1Q	WGS	4	2923762389	0.0013681002310752415
BS_YRC54VPP	WGS	27	2923762389	0.00923467655975788
BS_YPCTK927	WGS	2	2923762389	6.840501155376208e-4
BS_YMDPFK0V	WGS	4	2923762389	0.0013681002310752415
BS_YKQP4SBX	WGS	15	2923762389	0.0051303758665321554
BS_YXCVR90M	WGS	6	2923762389	0.002052150346612862
BS_Z4S81HG1	WGS	33	2923762389	0.011286826906370742
BS_Z4Q8RH5M	WGS	5	2923762389	0.0017101252888440518
BS_Z34PQDYT	WGS	11	2923762389	0.003762275635456914
BS_Z5D6G1S6	WGS	24	2923762389	0.008208601386451448
BS_Z1BBZ01F	WGS	6	2923762389	0.002052150346612862
BS_Z14Z2JMW	WGS	3	2923762389	0.001026075173306431
BS_YZD4SSMA	WGS	59	2923762389	0.020179478408359812
BS_YZ2YNEJJ	WGS	25	2923762389	0.00855062644422026
BS_YZ0P5E8H	WGS	7	2923762389	0.0023941754043816724
BS_YYAPSA5P	WGS	5	2923762389	0.0017101252888440518
BS_KP0YNTAK	WGS	105	2923762389	0.035912631065725086
BS_KM878Y43	WGS	4	2923762389	0.0013681002310752415
BS_KKWQW01N	WGS	15	2923762389	0.0051303758665321554
BS_KJTW1RBN	WGS	8	2923762389	0.002736200462150483
BS_KJQXZ8GK	WGS	20	2923762389	0.006840501155376207
BS_KHSYAB3J	WGS	48	2923762389	0.016417202772902897
BS_KH3859M5	WGS	10	2923762389	0.0034202505776881036
BS_KH0NFCWF	WGS	6	2923762389	0.002052150346612862
BS_KPWRDRFP	WGS	4	2923762389	0.0013681002310752415
BS_KXGJ1HMG	WGS	16	2923762389	0.005472400924300966
BS_KVYCH9PB	WGS	3	2923762389	0.001026075173306431
BS_KVV3G6NP	WGS	1	2923762389	3.420250577688104e-4
BS_KV3XF9WV	WGS	16	2923762389	0.005472400924300966
BS_KT9H4B1N	WGS	1	2923762389	3.420250577688104e-4
BS_KSRYKCDE	WGS	5	2923762389	0.0017101252888440518
BS_KSHETTQC	WGS	3	2923762389	0.001026075173306431
BS_KRYYDC2X	WGS	16	2923762389	0.005472400924300966
BS_KG1YMTA4	WGS	11	2923762389	0.003762275635456914
BS_KFRBXXV7	WGS	8	2923762389	0.002736200462150483
BS_K6BMXTW5	WGS	6	2923762389	0.002052150346612862
BS_K6A9Z04J	WGS	5	2923762389	0.0017101252888440518
BS_K3YT05M7	WGS	7	2923762389	0.0023941754043816724
BS_K3Y06EKR	WGS	11	2923762389	0.003762275635456914
BS_K3PPH522	WGS	19	2923762389	0.0064984760976073965
BS_K89V7JNJ	WGS	9	2923762389	0.0030782255199192934
BS_KCN7NG92	WGS	12	2923762389	0.004104300693225724
BS_KB9GJDCS	WGS	14	2923762389	0.004788350808763345
BS_KAZENYZE	WGS	5	2923762389	0.0017101252888440518
BS_KAD49R68	WGS	32	2923762389	0.010944801848601932
BS_KBPBCWA0	WGS	16	2923762389	0.005472400924300966
BS_KY1CTGJ3	WGS	68	2923762389	0.023257703928279104
BS_KYG3H6C6	WGS	5	2923762389	0.0017101252888440518
BS_MJJZJMTK	WGS	32	2923762389	0.010944801848601932
BS_MJ8EGM54	WGS	14	2923762389	0.004788350808763345
BS_MHT5C2AP	WGS	4	2923762389	0.0013681002310752415
BS_MGY2V5N4	WGS	3	2923762389	0.001026075173306431
BS_MGBEMNYR	WGS	4	2923762389	0.0013681002310752415
BS_MFTAVQ5C	WGS	47	2923762389	0.016075177715134087
BS_MEPW36WF	WGS	19	2923762389	0.0064984760976073965
BS_ME97J1GA	WGS	27	2923762389	0.00923467655975788
BS_MDVMT75X	WGS	8	2923762389	0.002736200462150483
BS_MCM78YPC	WGS	24	2923762389	0.008208601386451448
BS_MBYEK6HV	WGS	19	2923762389	0.0064984760976073965
BS_MVC1NCZX	WGS	17	2923762389	0.005814425982069776
BS_MT5ZSRG4	WGS	5	2923762389	0.0017101252888440518
BS_MSGYZ69T	WGS	3	2923762389	0.001026075173306431
BS_MSB1RDAJ	WGS	17	2923762389	0.005814425982069776
BS_MS87PMR7	WGS	4	2923762389	0.0013681002310752415
BS_MRX1SPFB	WGS	12	2923762389	0.004104300693225724
BS_MAVSJH2Y	WGS	8	2923762389	0.002736200462150483
BS_M28HG0NT	WGS	27	2923762389	0.00923467655975788
BS_M1YHV93N	WGS	3	2923762389	0.001026075173306431
BS_M1TDS9CT	WGS	12	2923762389	0.004104300693225724
BS_M18CDDGK	WGS	8	2923762389	0.002736200462150483
BS_M16CDR44	WGS	38	2923762389	0.012996952195214793
BS_M0B42FPR	WGS	20	2923762389	0.006840501155376207
BS_KYPZRS4S	WGS	7	2923762389	0.0023941754043816724
BS_KYPMZZSY	WGS	38	2923762389	0.012996952195214793
BS_M2MSWKBC	WGS	8	2923762389	0.002736200462150483
BS_M4E4H6NG	WGS	42	2923762389	0.014365052426290036
BS_M9YZK3SP	WGS	3	2923762389	0.001026075173306431
BS_M8EBKZDG	WGS	21	2923762389	0.007182526213145018
BS_M659G06J	WGS	9	2923762389	0.0030782255199192934
BS_M5FM63EB	WGS	24	2923762389	0.008208601386451448
BS_K14VJ1E3	WGS	7	2923762389	0.0023941754043816724
BS_HTGDSPQA	WGS	18	2923762389	0.006156451039838587
BS_HSYF7G2D	WGS	14	2923762389	0.004788350808763345
BS_HQFNQHVW	WGS	4	2923762389	0.0013681002310752415
BS_HPMX6CT4	WGS	19	2923762389	0.0064984760976073965
BS_HNE6BPMH	WGS	4	2923762389	0.0013681002310752415
BS_HN8DE43A	WGS	18	2923762389	0.006156451039838587
BS_HM5N78GV	WGS	7	2923762389	0.0023941754043816724
BS_HM5GFJN8	WGS	1386	2923762389	0.47404673006757114
BS_HW4J7JM8	WGS	9	2923762389	0.0030782255199192934
BS_J52D4XQY	WGS	11	2923762389	0.003762275635456914
BS_J4E9SW51	WGS	13	2923762389	0.004446325750994535
BS_J33YVP27	WGS	35	2923762389	0.011970877021908364
BS_J037K4BM	WGS	12	2923762389	0.004104300693225724
BS_HZV4WDTB	WGS	7	2923762389	0.0023941754043816724
BS_HZNKSQ17	WGS	25	2923762389	0.00855062644422026
BS_HZHEF797	WGS	13	2923762389	0.004446325750994535
BS_HYKV2TH9	WGS	28	2923762389	0.00957670161752669
BS_HYGK88B0	WGS	38	2923762389	0.012996952195214793
BS_HW4MYBZ2	WGS	6	2923762389	0.002052150346612862
BS_HJ95JNFN	WGS	6	2923762389	0.002052150346612862
BS_H83DTMT2	WGS	1	2923762389	3.420250577688104e-4
BS_H50HR85Y	WGS	11	2923762389	0.003762275635456914
BS_H2K7XX4X	WGS	14	2923762389	0.004788350808763345
BS_H1MNXNHB	WGS	9	2923762389	0.0030782255199192934
BS_H1K33JVK	WGS	8	2923762389	0.002736200462150483
BS_H174820R	WGS	52	2923762389	0.01778530300397814
BS_H0638GZT	WGS	26	2923762389	0.00889265150198907
BS_H8E4K1DT	WGS	9	2923762389	0.0030782255199192934
BS_H8MAKDRB	WGS	14	2923762389	0.004788350808763345
BS_H8NWA41N	WGS	28	2923762389	0.00957670161752669
BS_HGP0PV0D	WGS	9	2923762389	0.0030782255199192934
BS_HEJ72V3F	WGS	34	2923762389	0.011628851964139552
BS_J5J0EA7Y	WGS	36	2923762389	0.012312902079677173
BS_HC4T1EEP	WGS	2	2923762389	6.840501155376208e-4
BS_HBAKYKQM	WGS	61	2923762389	0.02086352852389743
BS_J6VRW67C	WGS	24	2923762389	0.008208601386451448
BS_JRFVST47	WGS	20	2923762389	0.006840501155376207
BS_JR56RQDC	WGS	11	2923762389	0.003762275635456914
BS_JQNF0FQP	WGS	9	2923762389	0.0030782255199192934
BS_JNS7Q60A	WGS	35	2923762389	0.011970877021908364
BS_JM979K1M	WGS	27	2923762389	0.00923467655975788
BS_JK5GTHVG	WGS	23	2923762389	0.007866576328682639
BS_JJZPY3BG	WGS	3	2923762389	0.001026075173306431
BS_JSMAT49K	WGS	9	2923762389	0.0030782255199192934
BS_JSNJZERZ	WGS	72	2923762389	0.024625804159354347
BS_K07KNTFY	WGS	23	2923762389	0.007866576328682639
BS_K049HVGR	WGS	3	2923762389	0.001026075173306431
BS_JJWC13GG	WGS	19	2923762389	0.0064984760976073965
BS_JX1PK0VW	WGS	8	2923762389	0.002736200462150483
BS_JVTQD8HH	WGS	42	2923762389	0.014365052426290036
BS_JTBM5TSE	WGS	5	2923762389	0.0017101252888440518
BS_JJNSP29S	WGS	2	2923762389	6.840501155376208e-4
BS_JBY9S5D4	WGS	13	2923762389	0.004446325750994535
BS_JBHQ6G3J	WGS	12	2923762389	0.004104300693225724
BS_JB3J82ZK	WGS	77	2923762389	0.0263359294481984
BS_JA3XXP1Y	WGS	50	2923762389	0.01710125288844052
BS_J8EK6RNF	WGS	48	2923762389	0.016417202772902897
BS_J8EH1N7V	WGS	27	2923762389	0.00923467655975788
BS_JC2187NA	WGS	9	2923762389	0.0030782255199192934
BS_JC8YV5V9	WGS	17	2923762389	0.005814425982069776
BS_JHGFJR3D	WGS	6	2923762389	0.002052150346612862
BS_JGKRN7NA	WGS	56	2923762389	0.01915340323505338
BS_JE1DF581	WGS	19	2923762389	0.0064984760976073965
BS_JDS0SYST	WGS	15	2923762389	0.0051303758665321554
BS_JDMM2XG4	WGS	12	2923762389	0.004104300693225724
BS_MW63FCZC	WGS	15	2923762389	0.0051303758665321554
BS_QRH793AV	WGS	6	2923762389	0.002052150346612862
BS_QQP17PDQ	WGS	51	2923762389	0.01744327794620933
BS_QMY84KF4	WGS	15	2923762389	0.0051303758665321554
BS_QMHND3QK	WGS	68	2923762389	0.023257703928279104
BS_QMG7XNEW	WGS	8	2923762389	0.002736200462150483
BS_QM1Z8R38	WGS	9	2923762389	0.0030782255199192934
BS_QK61ST4T	WGS	18	2923762389	0.006156451039838587
BS_QHTDJG77	WGS	22	2923762389	0.007524551270913828
BS_QSDKJM8T	WGS	2	2923762389	6.840501155376208e-4
BS_QXZTRMWM	WGS	2663	2923762389	0.910812728838342
BS_QX754ADQ	WGS	40	2923762389	0.013681002310752415
BS_QWS88QXE	WGS	3	2923762389	0.001026075173306431
BS_QWM9BPDY	WGS	278	2923762389	0.09508296605972928
BS_QSMFVHSB	WGS	9	2923762389	0.0030782255199192934
BS_QGX93WPF	WGS	22	2923762389	0.007524551270913828
BS_Q6GVRAWK	WGS	8	2923762389	0.002736200462150483
BS_Q5XKTB1V	WGS	7	2923762389	0.0023941754043816724
BS_Q50P97Y0	WGS	3	2923762389	0.001026075173306431
BS_Q3ANJDVG	WGS	4	2923762389	0.0013681002310752415
BS_Q0XBZP88	WGS	6	2923762389	0.002052150346612862
BS_Q807ENGY	WGS	2	2923762389	6.840501155376208e-4
BS_QG6V29H7	WGS	22	2923762389	0.007524551270913828
BS_QE7WAAKC	WGS	28	2923762389	0.00957670161752669
BS_QE5B0T7R	WGS	7	2923762389	0.0023941754043816724
BS_QDGHHS4S	WGS	10	2923762389	0.0034202505776881036
BS_QD22MJJ5	WGS	3	2923762389	0.001026075173306431
BS_QYWGB52C	WGS	5	2923762389	0.0017101252888440518
BS_QC5FNXGH	WGS	6	2923762389	0.002052150346612862
BS_QBZDQX7A	WGS	3	2923762389	0.001026075173306431
BS_QA0W86WP	WGS	32	2923762389	0.010944801848601932
BS_Q9NHTR7G	WGS	25	2923762389	0.00855062644422026
BS_Q88059DJ	WGS	24	2923762389	0.008208601386451448
BS_QZRP3NSG	WGS	50	2923762389	0.01710125288844052
BS_RR3DKGKY	WGS	1	2923762389	3.420250577688104e-4
BS_RQ5Z7KNW	WGS	14	2923762389	0.004788350808763345
BS_RHEBGZF8	WGS	12	2923762389	0.004104300693225724
BS_RH9PMH3G	WGS	4	2923762389	0.0013681002310752415
BS_RGSJMSRE	WGS	5	2923762389	0.0017101252888440518
BS_RG6JK7ZN	WGS	17	2923762389	0.005814425982069776
BS_S34SCYW4	WGS	28	2923762389	0.00957670161752669
BS_S0T3CQ97	WGS	296	2923762389	0.10123941709956787
BS_RZNNEX1Y	WGS	6	2923762389	0.002052150346612862
BS_RXSBJ929	WGS	76	2923762389	0.025993904390429586
BS_RXP2ZRQT	WGS	46	2923762389	0.015733152657365277
BS_R5G3QP11	WGS	13	2923762389	0.004446325750994535
BS_R3WB0PP7	WGS	8	2923762389	0.002736200462150483
BS_R1ZBTEAG	WGS	5	2923762389	0.0017101252888440518
BS_R1RMKH1B	WGS	2	2923762389	6.840501155376208e-4
BS_R1G6SG0K	WGS	28	2923762389	0.00957670161752669
BS_R1CV479M	WGS	24	2923762389	0.008208601386451448
BS_QZTPJ8YW	WGS	29	2923762389	0.009918726675295501
BS_QZT3SPY7	WGS	19	2923762389	0.0064984760976073965
BS_R6CKWZW6	WGS	19	2923762389	0.0064984760976073965
BS_R726FKHP	WGS	224	2923762389	0.07661361294021352
BS_RCAZ62J7	WGS	4	2923762389	0.0013681002310752415
BS_RB8VSEVG	WGS	21	2923762389	0.007182526213145018
BS_RA0VCMWC	WGS	27	2923762389	0.00923467655975788
BS_R9V82BC1	WGS	3	2923762389	0.001026075173306431
BS_R94EDP5H	WGS	8	2923762389	0.002736200462150483
BS_R922P3XJ	WGS	1	2923762389	3.420250577688104e-4
BS_R913E3VB	WGS	46	2923762389	0.015733152657365277
BS_R8ZKDFWH	WGS	11	2923762389	0.003762275635456914
BS_R82MYPKB	WGS	12	2923762389	0.004104300693225724
BS_R7YMKNJN	WGS	14	2923762389	0.004788350808763345
BS_PZDTK87A	WGS	17	2923762389	0.005814425982069776
BS_NHMPQ8Q1	WGS	2	2923762389	6.840501155376208e-4
BS_NG0CR0EP	WGS	16	2923762389	0.005472400924300966
BS_NFT9VHMJ	WGS	26	2923762389	0.00889265150198907
BS_NEX92KQH	WGS	3	2923762389	0.001026075173306431
BS_NDSWS9TS	WGS	23	2923762389	0.007866576328682639
BS_NHRNZRQV	WGS	13	2923762389	0.004446325750994535
BS_NCGGFG6H	WGS	16	2923762389	0.005472400924300966
BS_NJV6A585	WGS	33	2923762389	0.011286826906370742
BS_NS8G0465	WGS	29	2923762389	0.009918726675295501
BS_NNFDFAFM	WGS	19	2923762389	0.0064984760976073965
BS_NMQTPVFW	WGS	24	2923762389	0.008208601386451448
BS_NMJPX8VQ	WGS	8	2923762389	0.002736200462150483
BS_NJFK43N3	WGS	3	2923762389	0.001026075173306431
BS_N0Z6V2YG	WGS	9	2923762389	0.0030782255199192934
BS_MZJJRDZF	WGS	21	2923762389	0.007182526213145018
BS_MZB884N9	WGS	23	2923762389	0.007866576328682639
BS_MWZCP1XW	WGS	17	2923762389	0.005814425982069776
BS_MWXDJFWW	WGS	28	2923762389	0.00957670161752669
BS_MWKJF6XH	WGS	19	2923762389	0.0064984760976073965
BS_MW74GF38	WGS	3	2923762389	0.001026075173306431
BS_MW6YMRBJ	WGS	8	2923762389	0.002736200462150483
BS_N2JD3VX6	WGS	2	2923762389	6.840501155376208e-4
BS_NB509KST	WGS	10	2923762389	0.0034202505776881036
BS_NASADC3P	WGS	3	2923762389	0.001026075173306431
BS_N9SMBR24	WGS	10	2923762389	0.0034202505776881036
BS_N9N1X78X	WGS	6	2923762389	0.002052150346612862
BS_N9BF56FP	WGS	45	2923762389	0.015391127599596467
BS_N8WXTFN4	WGS	15	2923762389	0.0051303758665321554
BS_NTXHP7QR	WGS	5	2923762389	0.0017101252888440518
BS_N8D9FH6M	WGS	13	2923762389	0.004446325750994535
BS_N5VYY66W	WGS	4	2923762389	0.0013681002310752415
BS_N4B3WB8W	WGS	14	2923762389	0.004788350808763345
BS_NWYBD9CA	WGS	7	2923762389	0.0023941754043816724
BS_PMSZKZP7	WGS	3	2923762389	0.001026075173306431
BS_PMFR8NPN	WGS	84	2923762389	0.028730104852580072
BS_PKZ1HWNB	WGS	80	2923762389	0.02736200462150483
BS_PJ08ZW9A	WGS	8	2923762389	0.002736200462150483
BS_PFXDWV9R	WGS	2	2923762389	6.840501155376208e-4
BS_PNXDHDF3	WGS	29	2923762389	0.009918726675295501
BS_PP4WJBNR	WGS	2	2923762389	6.840501155376208e-4
BS_PYVPKH11	WGS	9	2923762389	0.0030782255199192934
BS_PVZJCXS1	WGS	7	2923762389	0.0023941754043816724
BS_PVYMDM18	WGS	19	2923762389	0.0064984760976073965
BS_PV130A29	WGS	7	2923762389	0.0023941754043816724
BS_PPY0EWPG	WGS	34	2923762389	0.011628851964139552
BS_MW16Y7ME	WGS	22	2923762389	0.007524551270913828
