hallmark_name	comparison	pathway_score_difference	tukey_p_value	bonferroni_pvalue	significant_tukey	significant_tukey_bonf
HALLMARK_INFLAMMATORY_RESPONSE	High-grade glioma/astrocytoma, H3 wildtype-Diffuse midline glioma, H3 K28-mutant	-0.15415309775315492	0.8409797004686512	1	FALSE	FALSE
HALLMARK_INFLAMMATORY_RESPONSE	High-grade glioma/astrocytoma, H3 wildtype-High-grade glioma/astrocytoma, H3 G35-mutant	0.10232767918918653	0.9545176837117717	1	FALSE	FALSE
HALLMARK_INTERFERON_ALPHA_RESPONSE	High-grade glioma/astrocytoma, H3 G35-mutant-Diffuse midline glioma, H3 K28-mutant	0.036946089135784954	0.9885647918137199	1	FALSE	FALSE
HALLMARK_INTERFERON_ALPHA_RESPONSE	High-grade glioma/astrocytoma, H3 wildtype-Diffuse midline glioma, H3 K28-mutant	-0.01866124850868578	0.9954420628812074	1	FALSE	FALSE
HALLMARK_INTERFERON_ALPHA_RESPONSE	High-grade glioma/astrocytoma, H3 wildtype-High-grade glioma/astrocytoma, H3 G35-mutant	-0.055607337644470733	0.9760159901003498	1	FALSE	FALSE
HALLMARK_INTERFERON_GAMMA_RESPONSE	High-grade glioma/astrocytoma, H3 G35-mutant-Diffuse midline glioma, H3 K28-mutant	0.01560679588931102	0.9976197424010707	1	FALSE	FALSE
HALLMARK_INTERFERON_GAMMA_RESPONSE	High-grade glioma/astrocytoma, H3 wildtype-Diffuse midline glioma, H3 K28-mutant	-0.03520222325379957	0.9813562815863499	1	FALSE	FALSE
HALLMARK_INTERFERON_GAMMA_RESPONSE	High-grade glioma/astrocytoma, H3 wildtype-High-grade glioma/astrocytoma, H3 G35-mutant	-0.05080901914311059	0.9767648244477307	1	FALSE	FALSE
HALLMARK_KRAS_SIGNALING_DN	High-grade glioma/astrocytoma, H3 G35-mutant-Diffuse midline glioma, H3 K28-mutant	-0.06932627402932498	0.9180722959405717	1	FALSE	FALSE
HALLMARK_KRAS_SIGNALING_DN	High-grade glioma/astrocytoma, H3 wildtype-Diffuse midline glioma, H3 K28-mutant	-0.07109780610695071	0.8703317228603776	1	FALSE	FALSE
HALLMARK_KRAS_SIGNALING_DN	High-grade glioma/astrocytoma, H3 wildtype-High-grade glioma/astrocytoma, H3 G35-mutant	-0.0017715320776257315	0.9999473244512325	1	FALSE	FALSE
HALLMARK_KRAS_SIGNALING_UP	High-grade glioma/astrocytoma, H3 G35-mutant-Diffuse midline glioma, H3 K28-mutant	-0.2836108940587973	0.494075092764077	1	FALSE	FALSE
HALLMARK_KRAS_SIGNALING_UP	High-grade glioma/astrocytoma, H3 wildtype-Diffuse midline glioma, H3 K28-mutant	-0.033933515779568775	0.9829630019436857	1	FALSE	FALSE
HALLMARK_KRAS_SIGNALING_UP	High-grade glioma/astrocytoma, H3 wildtype-High-grade glioma/astrocytoma, H3 G35-mutant	0.24967737827922853	0.5930533394846431	1	FALSE	FALSE
HALLMARK_MITOTIC_SPINDLE	High-grade glioma/astrocytoma, H3 G35-mutant-Diffuse midline glioma, H3 K28-mutant	0.08743490346869912	0.9527890544525492	1	FALSE	FALSE
HALLMARK_MITOTIC_SPINDLE	High-grade glioma/astrocytoma, H3 wildtype-Diffuse midline glioma, H3 K28-mutant	0.06814744756252666	0.9553134169820562	1	FALSE	FALSE
HALLMARK_MITOTIC_SPINDLE	High-grade glioma/astrocytoma, H3 wildtype-High-grade glioma/astrocytoma, H3 G35-mutant	-0.01928745590617245	0.9977927950447931	1	FALSE	FALSE
HALLMARK_MTORC1_SIGNALING	High-grade glioma/astrocytoma, H3 G35-mutant-Diffuse midline glioma, H3 K28-mutant	0.13131408276256062	0.9097321825372502	1	FALSE	FALSE
HALLMARK_MTORC1_SIGNALING	High-grade glioma/astrocytoma, H3 wildtype-Diffuse midline glioma, H3 K28-mutant	0.2877750606902688	0.5186471107435916	1	FALSE	FALSE
HALLMARK_MTORC1_SIGNALING	High-grade glioma/astrocytoma, H3 wildtype-High-grade glioma/astrocytoma, H3 G35-mutant	0.15646097792770816	0.8826188932645325	1	FALSE	FALSE
HALLMARK_MYC_TARGETS_V1	High-grade glioma/astrocytoma, H3 G35-mutant-Diffuse midline glioma, H3 K28-mutant	0.29719306524635125	0.6771614869202853	1	FALSE	FALSE
HALLMARK_MYC_TARGETS_V1	High-grade glioma/astrocytoma, H3 wildtype-Diffuse midline glioma, H3 K28-mutant	0.351187124218742	0.4484638977192218	1	FALSE	FALSE
HALLMARK_MYC_TARGETS_V1	High-grade glioma/astrocytoma, H3 wildtype-High-grade glioma/astrocytoma, H3 G35-mutant	0.05399405897239079	0.9874629162129994	1	FALSE	FALSE
HALLMARK_MYC_TARGETS_V2	High-grade glioma/astrocytoma, H3 G35-mutant-Diffuse midline glioma, H3 K28-mutant	0.3634569458108978	0.602873250722058	1	FALSE	FALSE
HALLMARK_MYC_TARGETS_V2	High-grade glioma/astrocytoma, H3 wildtype-Diffuse midline glioma, H3 K28-mutant	0.4094693735775463	0.3895069538947342	1	FALSE	FALSE
HALLMARK_MYC_TARGETS_V2	High-grade glioma/astrocytoma, H3 wildtype-High-grade glioma/astrocytoma, H3 G35-mutant	0.046012427766648434	0.9919535855616912	1	FALSE	FALSE
HALLMARK_MYOGENESIS	High-grade glioma/astrocytoma, H3 G35-mutant-Diffuse midline glioma, H3 K28-mutant	-0.23487560201838734	0.27322645959099057	1	FALSE	FALSE
HALLMARK_MYOGENESIS	High-grade glioma/astrocytoma, H3 wildtype-Diffuse midline glioma, H3 K28-mutant	-0.010747888808302816	0.9949979259071157	1	FALSE	FALSE
HALLMARK_MYOGENESIS	High-grade glioma/astrocytoma, H3 wildtype-High-grade glioma/astrocytoma, H3 G35-mutant	0.2241277132100845	0.3236480072365304	1	FALSE	FALSE
HALLMARK_NOTCH_SIGNALING	High-grade glioma/astrocytoma, H3 G35-mutant-Diffuse midline glioma, H3 K28-mutant	-0.022475475092467695	0.9936277679084298	1	FALSE	FALSE
HALLMARK_NOTCH_SIGNALING	High-grade glioma/astrocytoma, H3 wildtype-Diffuse midline glioma, H3 K28-mutant	0.13417565662858366	0.7122421212032832	1	FALSE	FALSE
