Gene_symbol	current_dataset	previous_dataset
RNU4-79P	NA	GMKF
MIR1273C	NA	GMKF
RNU6-325P	NA	GMKF
MIR4448	NA	GMKF
MIR6833	NA	GMKF
MIR874	NA	GMKF
MIR6089	NA	GMKF
MIR4319	NA	GMKF
MIR3196	NA	GMKF
MIR1275	NA	GMKF
RNU6-1234P	NA	GMKF
snoU83B	NA	GMKF
Hammerhead_HH9	NA	GMKF
RNU6-874P	NA	GMKF
MIR6816	NA	GMKF
MIR4682	NA	GMKF
RNU6-1104P	NA	GMKF
RNU6-435P	NA	GMKF
MIR1299	NA	GMKF
RNU6-453P	NA	GMKF
RNY4P14	NA	GMKF
RNU6-711P	NA	GMKF
MIR3136	NA	GMKF
RNU6-1074P	NA	GMKF
MIR4646	NA	GMKF
MIR6871	NA	GMKF
RNA5SP364	NA	GMKF
MIR298	NA	GMKF
MIR6087	NA	GMKF
MIR1301	NA	GMKF
MIR373	NA	GMKF
RNA5SP243	NA	GMKF
RNA5SP77	NA	GMKF
MIR4648	NA	GMKF
MIR409	NA	GMKF
RNU4ATAC14P	NA	GMKF
RNA5SP499	NA	GMKF
RNA5SP20	NA	GMKF
RNU6-511P	NA	GMKF
RNU6-865P	NA	GMKF
CASP1P1	NA	GMKF
MIR4766	NA	GMKF
RNU6-220P	NA	GMKF
RNU2-19P	NA	GMKF
MIR26B	NA	GMKF
RNA5SP114	NA	GMKF
MIR1343	NA	GMKF
SNORD115-6	NA	GMKF
MIR548AC	NA	GMKF
MIR4286	NA	GMKF
MIR5190	NA	GMKF
MIR4761	NA	GMKF
MIR483	NA	GMKF
MIR3928	NA	GMKF
MIR4637	NA	GMKF
MIR4633	NA	GMKF
RNU6-675P	NA	GMKF
MIR3133	NA	GMKF
RNU6-494P	NA	GMKF
MIR887	NA	GMKF
MIR6877	NA	GMKF
IGHD1-14	NA	GMKF
MIR6736	NA	GMKF
IGHVII-67-1	NA	GMKF
MIR5687	NA	GMKF
MIR5587	NA	GMKF
MIR599	NA	GMKF
RNU6-416P	NA	GMKF
MREGP1	NA	GMKF
RNU6-561P	NA	GMKF
RNU6-180P	NA	GMKF
RNU6-285P	NA	GMKF
MIR3678	NA	GMKF
MIR6783	NA	GMKF
MIR6738	NA	GMKF
MIR6794	NA	GMKF
MIR4478	NA	GMKF
MIR6799	NA	GMKF
MIR4767	NA	GMKF
MIR3180-2	NA	GMKF
RNU6-1243P	NA	GMKF
SNORD32B	NA	GMKF
MIR4472-2	NA	GMKF
MIR6813	NA	GMKF
RNU6-1036P	NA	GMKF
RNU6-940P	NA	GMKF
MIR6852	NA	GMKF
MIR4715	NA	GMKF
MIR410	NA	GMKF
MIR4639	NA	GMKF
RNU4-71P	NA	GMKF
MIR8054	NA	GMKF
RNU4-87P	NA	GMKF
MIR4678	NA	GMKF
RNU7-54P	NA	GMKF
MIR302C	NA	GMKF
RNU6-83P	NA	GMKF
MIR4714	NA	GMKF
MIR4449	NA	GMKF
MIR30C2	NA	GMKF
RNU6-245P	NA	GMKF
MIR378A	NA	GMKF
MIR3135A	NA	GMKF
RNA5SP169	NA	GMKF
MIR4424	NA	GMKF
MIR8063	NA	GMKF
MIR6886	NA	GMKF
MIR5092	NA	GMKF
SNORD38	NA	GMKF
MIR4636	NA	GMKF
AC074290.1	NA	GMKF
MIR6829	NA	GMKF
MIR6505	NA	GMKF
MIR4463	NA	GMKF
RNU7-57P	NA	GMKF
MIR6827	NA	GMKF
MIR100	NA	GMKF
MIR503	NA	GMKF
MIR3609	NA	GMKF
MIR4673	NA	GMKF
MIR3200	NA	GMKF
MIR6888	NA	GMKF
RNU6-131P	NA	GMKF
MIR3145	NA	GMKF
MIR8081	NA	GMKF
MIR450A2	NA	GMKF
RNU7-193P	NA	GMKF
MIR6512	NA	GMKF
MIR7850	NA	GMKF
MIR5089	NA	GMKF
MIR4483	NA	GMKF
RNU6-898P	NA	GMKF
MIR6782	NA	GMKF
RNU7-128P	NA	GMKF
RNA5SP432	NA	GMKF
MIR3908	NA	GMKF
MIR3680-2	NA	GMKF
SNORD115-14	NA	GMKF
MIR139	NA	GMKF
MIR5581	NA	GMKF
RNU5A-2P	NA	GMKF
MIR4747	NA	GMKF
SNORD115-22	NA	GMKF
RNU7-160P	NA	GMKF
RNU6-155P	NA	GMKF
MIR4484	NA	GMKF
RNU6-1299P	NA	GMKF
RNU4-61P	NA	GMKF
MIR3127	NA	GMKF
RNA5SP90	NA	GMKF
MIR4443	NA	GMKF
MIR544B	NA	GMKF
RNU6-948P	NA	GMKF
MIR4326	NA	GMKF
MIR5187	NA	GMKF
RNU6-1224P	NA	GMKF
RNU6-1196P	NA	GMKF
MIR4757	NA	GMKF
MIR3915	NA	GMKF
MIR4780	NA	GMKF
MIR193B	NA	GMKF
RNU6-822P	NA	GMKF
RNU6-264P	NA	GMKF
RNU6-545P	NA	GMKF
MIR6770-2	NA	GMKF
RNU6-468P	NA	GMKF
RNA5SP186	NA	GMKF
RNU7-181P	NA	GMKF
MIR8073	NA	GMKF
MIR6810	NA	GMKF
RNU6-992P	NA	GMKF
RNU6-528P	NA	GMKF
RNU6-956P	NA	GMKF
RNU6-410P	NA	GMKF
MIR4525	NA	GMKF
RNU7-49P	NA	GMKF
RNU6-934P	NA	GMKF
RNU6-306P	NA	GMKF
MIR6846	NA	GMKF
RNU6-1102P	NA	GMKF
MIR5692C2	NA	GMKF
MIR4645	NA	GMKF
MIR124-3	NA	GMKF
MIR6855	NA	GMKF
MIR4717	NA	GMKF
RNU6-237P	NA	GMKF
RNU6-819P	NA	GMKF
MIR7155	NA	GMKF
MIR6779	NA	GMKF
RNU6-1336P	NA	GMKF
RNU6-669P	NA	GMKF
MIR6775	NA	GMKF
MIR128-1	NA	GMKF
RNU6-991P	NA	GMKF
RNU6-939P	NA	GMKF
SNORD126	NA	GMKF
MIR4435-1	NA	GMKF
MIR6780A	NA	GMKF
RNU7-43P	NA	GMKF
RNU6-970P	NA	GMKF
MIR4710	NA	GMKF
MIR920	NA	GMKF
MIR548E	NA	GMKF
MIR7159	NA	GMKF
RNU6-871P	NA	GMKF
RNU6-1258P	NA	GMKF
SNORD115-25	NA	GMKF
MIR4758	NA	GMKF
MIR6836	NA	GMKF
MIR3140	NA	GMKF
RNU7-200P	NA	GMKF
MIR4295	NA	GMKF
MIR4511	NA	GMKF
RNU6-547P	NA	GMKF
RNU6-709P	NA	GMKF
CST9LP2	NA	GMKF
MIR4298	NA	GMKF
RNU6-1277P	NA	GMKF
RNU6-358P	NA	GMKF
RNU6-120P	NA	GMKF
MIR4795	NA	GMKF
SNORD114-3	NA	GMKF
RNU7-75P	NA	GMKF
MIR1293	NA	GMKF
RNA5SP384	NA	GMKF
MIR4321	NA	GMKF
MIR4469	NA	GMKF
MIR4504	NA	GMKF
RNU6ATAC36P	NA	GMKF
MIR668	NA	GMKF
RNU6-663P	NA	GMKF
RNU6-740P	NA	GMKF
MIR323B	NA	GMKF
RNU6-390P	NA	GMKF
RNA5SP158	NA	GMKF
MIR6856	NA	GMKF
MIR548AO	NA	GMKF
MIR4268	NA	GMKF
MIR4684	NA	GMKF
MIR7975	NA	GMKF
MIR627	NA	GMKF
MIR6873	NA	GMKF
MIR6885	NA	GMKF
TRAJ25	NA	GMKF
RNU6-910P	NA	GMKF
MIR4254	NA	GMKF
MIR4499	NA	GMKF
RNU6-630P	NA	GMKF
MIR1268A	NA	GMKF
MIR3689D2	NA	GMKF
RNU5F-2P	NA	GMKF
IGHD5OR15-5B	NA	GMKF
MIR185	NA	GMKF
MIR6880	NA	GMKF
HLA-Z	NA	GMKF
RNA5SP87	NA	GMKF
MIR3168	NA	GMKF
MIR378B	NA	GMKF
TRAJ59	NA	GMKF
RNU7-97P	NA	GMKF
RNU6-1200P	NA	GMKF
MIR4505	NA	GMKF
MIR4482	NA	GMKF
MIR323A	NA	GMKF
MIR154	NA	GMKF
RNU6-777P	NA	GMKF
RNY1P1	NA	GMKF
RNU6-1276P	NA	GMKF
MIR6874	NA	GMKF
RNU6-68P	NA	GMKF
MIR1286	NA	GMKF
MIR6811	NA	GMKF
TRDD3	NA	GMKF
MIR5571	NA	GMKF
MIR6893	NA	GMKF
RNU6-92P	NA	GMKF
MIR4323	NA	GMKF
MIR5706	NA	GMKF
RNU6-1007P	NA	GMKF
TRAJ60	NA	GMKF
RNU6-1094P	NA	GMKF
RNU7-171P	NA	GMKF
RNU6-938P	NA	GMKF
SNORD113-3	NA	GMKF
MIR4792	NA	GMKF
RNA5SP80	NA	GMKF
MIR6860	NA	GMKF
AF246928.1	NA	GMKF
RNU6-252P	NA	GMKF
MIR6822	NA	GMKF
MIR655	NA	GMKF
RNU7-186P	NA	GMKF
MIR4472-1	NA	GMKF
snoZ6	NA	GMKF
RNU6-89P	NA	GMKF
RNU6-659P	NA	GMKF
RNU6-362P	NA	GMKF
SNORD115-12	NA	GMKF
RNU6-201P	NA	GMKF
RNU6-668P	NA	GMKF
MIR5095	NA	GMKF
RNU2-53P	NA	GMKF
MIR5739	NA	GMKF
MIR153-2	NA	GMKF
RPS29P24	NA	GMKF
RNU6-270P	NA	GMKF
MIR6795	NA	GMKF
MIR4419A	NA	GMKF
RNU6-1332P	NA	GMKF
MIR369	NA	GMKF
MIR4531	NA	GMKF
MIR3606	NA	GMKF
RNU6-835P	NA	GMKF
RPS29P26	NA	GMKF
MIR4465	NA	GMKF
RNU6-1294P	NA	GMKF
MIR548P	NA	GMKF
RNU6-104P	NA	GMKF
RNU6-452P	NA	GMKF
MIR548Q	NA	GMKF
MIR6861	NA	GMKF
MIR1193	NA	GMKF
RNU6-150P	NA	GMKF
MIR4686	NA	GMKF
RNU6-1080P	NA	GMKF
RNU6-311P	NA	GMKF
MIR4521	NA	GMKF
RNU6-552P	NA	GMKF
MIR5696	NA	GMKF
MIR4752	NA	GMKF
MIR5698	NA	GMKF
RNU7-143P	NA	GMKF
MIR196A1	NA	GMKF
MIR511	NA	GMKF
RNU6-1107P	NA	GMKF
MIR4515	NA	GMKF
MIR95	NA	GMKF
RNU6-913P	NA	GMKF
RNA5SP338	NA	GMKF
MIR3175	NA	GMKF
MIR365A	NA	GMKF
MIR4418	NA	GMKF
RNU6-1078P	NA	GMKF
SNORD112	NA	GMKF
MIR1268B	NA	GMKF
RNA5SP125	NA	GMKF
RNU7-45P	NA	GMKF
MIR5684	NA	GMKF
MIR33A	NA	GMKF
RNU6-421P	NA	GMKF
RNU6-634P	NA	GMKF
MIR5692C1	NA	GMKF
MIR4464	NA	GMKF
RNU6-486P	NA	GMKF
RNA5SP181	NA	GMKF
MIR6863	NA	GMKF
RNU6-240P	NA	GMKF
MIR4658	NA	GMKF
MIR99B	NA	GMKF
MIR6823	NA	GMKF
MIR4801	NA	GMKF
RNU6-1307P	NA	GMKF
MIR543	NA	GMKF
SNORD114-7	NA	GMKF
RNU6-170P	NA	GMKF
RNU6-947P	NA	GMKF
RNU6-63P	NA	GMKF
MIR1266	NA	GMKF
RNU6-340P	NA	GMKF
MIR4655	NA	GMKF
snoZ196	NA	GMKF
RNU5D-2P	NA	GMKF
RNU6-965P	NA	GMKF
IGHVII-46-1	NA	GMKF
MIR4695	NA	GMKF
SNORD115-40	NA	GMKF
SNORD79	NA	GMKF
MIR6859-3	NA	GMKF
RNU6-1273P	NA	GMKF
RNU6-626P	NA	GMKF
MIR4253	NA	GMKF
MIR26A1	NA	GMKF
MIR487B	NA	GMKF
MIR4689	NA	GMKF
AC009237.13	NA	GMKF
MIR4309	NA	GMKF
RNU6-165P	NA	GMKF
MIR548AL	NA	GMKF
RNA5SP113	NA	GMKF
RNU6-803P	NA	GMKF
RNU6ATAC22P	NA	GMKF
RNU6-575P	NA	GMKF
MIR1471	NA	GMKF
RNU7-28P	NA	GMKF
MIR485	NA	GMKF
RNU6-275P	NA	GMKF
MIR4442	NA	GMKF
MIR3181	NA	GMKF
RNU6-857P	NA	GMKF
SNORD74	NA	GMKF
MIR1910	NA	GMKF
MIR3197	NA	GMKF
MIR3670-1	NA	GMKF
MIR1233-2	NA	GMKF
RNA5SP89	NA	GMKF
RNU4-63P	NA	GMKF
RNU6-215P	NA	GMKF
MIR596	NA	GMKF
MIR422A	NA	GMKF
RNU6-1126P	NA	GMKF
RNU6-114P	NA	GMKF
RNU6-373P	NA	GMKF
MIR6771	NA	GMKF
MIR28	NA	GMKF
RNU7-3P	NA	GMKF
SNORD45	NA	GMKF
MIR5589	NA	GMKF
RNA5SP270	NA	GMKF
CCNYL3	NA	GMKF
RNU6-1108P	NA	GMKF
MIR1976	NA	GMKF
MIR4444-2	NA	GMKF
MIR553	NA	GMKF
SNORD115	NA	GMKF
MIR8080	NA	GMKF
MIR6500	NA	GMKF
MIR3180-3	NA	GMKF
RNU7-123P	NA	GMKF
MIR6731	NA	GMKF
RNU6-895P	NA	GMKF
MIR4287	NA	GMKF
RNA5SP361	NA	GMKF
MIR5697	NA	GMKF
SNORD111B	NA	GMKF
MIR3115	NA	GMKF
RNU6-121P	NA	GMKF
RNU6-337P	NA	GMKF
SNORD96B	NA	GMKF
RNU6-320P	NA	GMKF
RNU4-64P	NA	GMKF
MIR190A	NA	GMKF
MIR6842	NA	GMKF
MIR4759	NA	GMKF
RPS29P30	NA	GMKF
SNORD115-37	NA	GMKF
SNORD18	NA	GMKF
RNU6-602P	NA	GMKF
IGLJ4	NA	GMKF
MIR129-2	NA	GMKF
MIR3179-2	NA	GMKF
RNU7-27P	NA	GMKF
U7	NA	GMKF
MIR6866	NA	GMKF
MIR3617	NA	GMKF
RNU6-1009P	NA	GMKF
HSFY8P	NA	GMKF
MIR4698	NA	GMKF
RNA5SP433	NA	GMKF
RNA5SP410	NA	GMKF
RNU7-61P	NA	GMKF
RNU6-383P	NA	GMKF
MIR548H4	NA	GMKF
RNA5SP38	NA	GMKF
RNU7-23P	NA	GMKF
RNU7-154P	NA	GMKF
RNU6-1227P	NA	GMKF
MIR3179-3	NA	GMKF
RNU6-710P	NA	GMKF
MIR450B	NA	GMKF
RBMY1KP	NA	GMKF
RNU6-1109P	NA	GMKF
RNA5SP427	NA	GMKF
MIR4654	NA	GMKF
MIR4652	NA	GMKF
CPEB3_ribozyme	NA	GMKF
MIR5690	NA	GMKF
RNU6-239P	NA	GMKF
SNRPGP7	NA	GMKF
MIR4308	NA	GMKF
RNA5SP279	NA	GMKF
MIR8077	NA	GMKF
RNY4P28	NA	GMKF
RNU6-424P	NA	GMKF
RNU6-728P	NA	GMKF
RNA5SP359	NA	GMKF
RNU6-1339P	NA	GMKF
MIR6090	NA	GMKF
MIR8056	NA	GMKF
MIR4739	NA	GMKF
AC013791.1	NA	GMKF
RNU6-818P	NA	GMKF
RNA5SP403	NA	GMKF
MIR107	NA	GMKF
MIR520A	NA	GMKF
SNORD81	NA	GMKF
MIR4532	NA	GMKF
SNORD114-1	NA	GMKF
RNU6-73P	NA	GMKF
MIR4708	NA	GMKF
MIR184	NA	GMKF
MIR494	NA	GMKF
SNORD115-47	NA	GMKF
RNU7-81P	NA	GMKF
MIR4252	NA	GMKF
MIR4277	NA	GMKF
MIR190B	NA	GMKF
MIR525	NA	GMKF
RNU6-65P	NA	GMKF
MIR6760	NA	GMKF
RNU7-47P	NA	GMKF
RNU6-899P	NA	GMKF
MIR16-1	NA	GMKF
MIR548H2	NA	GMKF
BPY2DP	NA	GMKF
MIR605	NA	GMKF
SNORD114-31	NA	GMKF
MIR1233-1	NA	GMKF
RNA5SP308	NA	GMKF
RNU7-170P	NA	GMKF
RNU6-454P	NA	GMKF
RNU6-864P	NA	GMKF
MIR382	NA	GMKF
RNU6-811P	NA	GMKF
RNU7-121P	NA	GMKF
MIR5705	NA	GMKF
RNU6-809P	NA	GMKF
MIR4304	NA	GMKF
MIR1185-2	NA	GMKF
RNA5SP27	NA	GMKF
MIR8061	NA	GMKF
RNU6-1225P	NA	GMKF
RNU6-474P	NA	GMKF
RNU7-67P	NA	GMKF
MIR548B	NA	GMKF
MIR6868	NA	GMKF
RNU6-609P	NA	GMKF
RNU6-72P	NA	GMKF
RNU6-1032P	NA	GMKF
MIR889	NA	GMKF
RNU6-401P	NA	GMKF
IGHD7-27	NA	GMKF
MIR4508	NA	GMKF
TRAJ51	NA	GMKF
MIR633	NA	GMKF
MIR3128	NA	GMKF
MIR346	NA	GMKF
RNA5SP396	NA	GMKF
MIR4498	NA	GMKF
RNU6-440P	NA	GMKF
RNU6-175P	NA	GMKF
MIR4256	NA	GMKF
MIR6769B	NA	GMKF
RNU6-800P	NA	GMKF
MIR506	NA	GMKF
MIR5680	NA	GMKF
MIR4802	NA	GMKF
MIR4781	NA	GMKF
RNU6-745P	NA	GMKF
MIR4425	NA	GMKF
MIR3137	NA	GMKF
RNY1P7	NA	GMKF
RNU6-935P	NA	GMKF
MIR523	NA	GMKF
MIR3159	NA	GMKF
MIR4251	NA	GMKF
SNORD114-30	NA	GMKF
RNA5SP458	NA	GMKF
RNU6-684P	NA	GMKF
RNU6-855P	NA	GMKF
RNU7-18P	NA	GMKF
MIR96	NA	GMKF
RNU6-823P	NA	GMKF
MIR548H5	NA	GMKF
TRDJ4	NA	GMKF
RNU6-1242P	NA	GMKF
RNU6-70P	NA	GMKF
RNU6-1172P	NA	GMKF
MIR665	NA	GMKF
MIR5585	NA	GMKF
MIR518B	NA	GMKF
RNU6-392P	NA	GMKF
RNU6-1144P	NA	GMKF
RNU6-673P	NA	GMKF
MIR4676	NA	GMKF
MIR3134	NA	GMKF
MIR8066	NA	GMKF
TRAJ2	NA	GMKF
RNU6-1134P	NA	GMKF
SNORD114-22	NA	GMKF
RNU6-1168P	NA	GMKF
MIR3912	NA	GMKF
MIR4294	NA	GMKF
RNU7-104P	NA	GMKF
MIR1278	NA	GMKF
MIR4466	NA	GMKF
RNU6-1040P	NA	GMKF
MIR378F	NA	GMKF
MIR3611	NA	GMKF
MIR885	NA	GMKF
MIR1972-2	NA	GMKF
MIR4457	NA	GMKF
MIR146B	NA	GMKF
RNU6-1298P	NA	GMKF
MIR4634	NA	GMKF
SNORD115-27	NA	GMKF
RNU6-438P	NA	GMKF
MIR4797	NA	GMKF
RNU6-1031P	NA	GMKF
RNU6-637P	NA	GMKF
MIR379	NA	GMKF
RNU6-210P	NA	GMKF
RNU6-439P	NA	GMKF
IGHD4-4	NA	GMKF
MIR6862-1	NA	GMKF
MIR4462	NA	GMKF
MIR4794	NA	GMKF
MIR6882	NA	GMKF
MIR3146	NA	GMKF
RNA5-8SP7	NA	GMKF
MIR7158	NA	GMKF
MIR548A1	NA	GMKF
MIR1323	NA	GMKF
RNU6-159P	NA	GMKF
TRAJ1	NA	GMKF
MIR4477A	NA	GMKF
MIR3660	NA	GMKF
RNU6-369P	NA	GMKF
MIR8059	NA	GMKF
AC007631.1	NA	GMKF
RNU6-1114P	NA	GMKF
MIR4316	NA	GMKF
MIR4716	NA	GMKF
MIR548F3	NA	GMKF
MIR129-1	NA	GMKF
SNORD115-42	NA	GMKF
MIR1288	NA	GMKF
CLUHP11	NA	GMKF
RNU6-607P	NA	GMKF
snoU2-30	NA	GMKF
MIR302A	NA	GMKF
MIR7153	NA	GMKF
MIR1197	NA	GMKF
RNU6-351P	NA	GMKF
MIR4731	NA	GMKF
MIR487A	NA	GMKF
MIR607	NA	GMKF
MIR1255B2	NA	GMKF
SNORD82	NA	GMKF
MIR376A2	NA	GMKF
MIR4428	NA	GMKF
MIR2392	NA	GMKF
MIR4779	NA	GMKF
MIR548AH	NA	GMKF
SNORD115-7	NA	GMKF
RNU6-763P	NA	GMKF
MIR1285-2	NA	GMKF
MIR3670-2	NA	GMKF
RNU4-33P	NA	GMKF
MIR548F2	NA	GMKF
RNU6-206P	NA	GMKF
MIR4796	NA	GMKF
MIR4650-1	NA	GMKF
RNU7-25P	NA	GMKF
MIR4670	NA	GMKF
RNU6-1151P	NA	GMKF
SNORD61	NA	GMKF
MIR944	NA	GMKF
MIR8074	NA	GMKF
RNU6-693P	NA	GMKF
MIR4769	NA	GMKF
RNU6-636P	NA	GMKF
RNU7-124P	NA	GMKF
RNU6-961P	NA	GMKF
MIR299	NA	GMKF
RNA5SP135	NA	GMKF
TRAJ14	NA	GMKF
RNU6-559P	NA	GMKF
MIR370	NA	GMKF
SNORD83	NA	GMKF
MIR6078	NA	GMKF
MIR1290	NA	GMKF
AL355480.2	NA	GMKF
AC009969.1	NA	GMKF
SNORD113-7	NA	GMKF
RNU6-1287P	NA	GMKF
MIR552	NA	GMKF
RNY4P18	NA	GMKF
SNORD115-24	NA	GMKF
MIR548S	NA	GMKF
RNU6-256P	NA	GMKF
RNA5SP413	NA	GMKF
RNU7-105P	NA	GMKF
RNA5SP356	NA	GMKF
SNORD114-24	NA	GMKF
RNU6-161P	NA	GMKF
MIR8082	NA	GMKF
MIR520D	NA	GMKF
RNU6-1233P	NA	GMKF
RNU7-113P	NA	GMKF
MIR3925	NA	GMKF
SNORD114-12	NA	GMKF
MIR4764	NA	GMKF
MIR519D	NA	GMKF
TRAJ19	NA	GMKF
MIR2114	NA	GMKF
MIR3139	NA	GMKF
RNU6-660P	NA	GMKF
RNU7-21P	NA	GMKF
MIR3937	NA	GMKF
RNU6-566P	NA	GMKF
RNU6-887P	NA	GMKF
RNU6-139P	NA	GMKF
MIR34C	NA	GMKF
SNORD113-5	NA	GMKF
MIR5688	NA	GMKF
RNA5SP353	NA	GMKF
SNORD65	NA	GMKF
MIR4804	NA	GMKF
MIR3165	NA	GMKF
SNORD114-14	NA	GMKF
MIR875	NA	GMKF
MIR7854	NA	GMKF
MIR489	NA	GMKF
RNU6-499P	NA	GMKF
RNA5SP70	NA	GMKF
MIR4694	NA	GMKF
MIR6068	NA	GMKF
RNU7-11P	NA	GMKF
RNU6-827P	NA	GMKF
RNU7-165P	NA	GMKF
RNU6-1018P	NA	GMKF
MIR532	NA	GMKF
RNU6-1035P	NA	GMKF
MIR4279	NA	GMKF
RNU6-380P	NA	GMKF
TRAJ55	NA	GMKF
MIR301B	NA	GMKF
RNU7-96P	NA	GMKF
RNU7-22P	NA	GMKF
RNA5SP264	NA	GMKF
RNU6-980P	NA	GMKF
RNA5SP503	NA	GMKF
MIR4696	NA	GMKF
SNORD113-2	NA	GMKF
MIR8067	NA	GMKF
MIR449B	NA	GMKF
MIR4291	NA	GMKF
MIR1261	NA	GMKF
RNU7-59P	NA	GMKF
RNU6-732P	NA	GMKF
MIR1305	NA	GMKF
RNU7-169P	NA	GMKF
MIR3143	NA	GMKF
MIR3163	NA	GMKF
MIR518D	NA	GMKF
MTCYBP6	NA	GMKF
MIR3126	NA	GMKF
MIR32	NA	GMKF
MIR3129	NA	GMKF
MIR29A	NA	GMKF
MIR548U	NA	GMKF
MIR1-1	NA	GMKF
SNORD115-5	NA	GMKF
MIR3713	NA	GMKF
RNU6-420P	NA	GMKF
RNU6-717P	NA	GMKF
RNU6-746P	NA	GMKF
MIR4743	NA	GMKF
RNU6-347P	NA	GMKF
RNU6-1265P	NA	GMKF
RNU6-718P	NA	GMKF
RNU6-567P	NA	GMKF
MIR206	NA	GMKF
SNORD114-25	NA	GMKF
MIR548X2	NA	GMKF
MIR548AM	NA	GMKF
RNU6-964P	NA	GMKF
MIR520E	NA	GMKF
MIR4755	NA	GMKF
RNU6-1335P	NA	GMKF
SNORD115-43	NA	GMKF
MIR6854	NA	GMKF
MIR4451	NA	GMKF
RNU6-873P	NA	GMKF
SSXP4	NA	GMKF
MIR4439	NA	GMKF
MIR7156	NA	GMKF
MIR6754	NA	GMKF
MIR4422	NA	GMKF
MIR380	NA	GMKF
MIR1267	NA	GMKF
MIR4325	NA	GMKF
MIR99A	NA	GMKF
MIR660	NA	GMKF
MIR3193	NA	GMKF
RNU6-751P	NA	GMKF
SNORD114-13	NA	GMKF
MIR8088	NA	GMKF
MIR4692	NA	GMKF
MIR610	NA	GMKF
RNU7-24P	NA	GMKF
MIR4669	NA	GMKF
MIR6718	NA	GMKF
MIR4260	NA	GMKF
RNU6-754P	NA	GMKF
RNA5SP516	NA	GMKF
RNU6-788P	NA	GMKF
MIR514B	NA	GMKF
MIR3649	NA	GMKF
MIR381	NA	GMKF
MIR3667	NA	GMKF
RNU6-464P	NA	GMKF
SNORD77	NA	GMKF
SNORD115-11	NA	GMKF
RNU7-167P	NA	GMKF
MIR4460	NA	GMKF
RNU4ATAC6P	NA	GMKF
SNORD114-11	NA	GMKF
RNA5SP380	NA	GMKF
RNU7-20P	NA	GMKF
RNU7-71P	NA	GMKF
MIR5582	NA	GMKF
RNU6-586P	NA	GMKF
SNORD113-1	NA	GMKF
RNU6-1186P	NA	GMKF
MIR4496	NA	GMKF
RNU6-643P	NA	GMKF
MIR4310	NA	GMKF
RNA5SP271	NA	GMKF
MIR134	NA	GMKF
MIR6079	NA	GMKF
MIR4261	NA	GMKF
RNU6-300P	NA	GMKF
RNU6ATAC32P	NA	GMKF
RNU7-115P	NA	GMKF
RNU6-491P	NA	GMKF
MIR548O2	NA	GMKF
MIR320D1	NA	GMKF
MIR4450	NA	GMKF
RNU7-50P	NA	GMKF
MIR526B	NA	GMKF
SNORD114-16	NA	GMKF
MIR4423	NA	GMKF
MIR16-2	NA	GMKF
NMTRQ-TTG12-1	NA	GMKF
RNU6-1261P	NA	GMKF
MIR495	NA	GMKF
RNU6-1038P	NA	GMKF
RNU4-88P	NA	GMKF
RNU7-144P	NA	GMKF
MIR577	NA	GMKF
MIR8052	NA	GMKF
MIR1185-1	NA	GMKF
RNU7-95P	NA	GMKF
MIR501	NA	GMKF
CHEK2P4	NA	GMKF
RNU7-141P	NA	GMKF
RNU6-419P	NA	GMKF
MIR3920	NA	GMKF
MIR3922	NA	GMKF
MIR5584	NA	GMKF
RNU7-164P	NA	GMKF
MIR711	NA	GMKF
MIR3689E	NA	GMKF
RNU6-426P	NA	GMKF
SNORD113-8	NA	GMKF
MIR6074	NA	GMKF
MIR2909	NA	GMKF
MIR507	NA	GMKF
MIR6511A4	NA	GMKF
RNU6-1047P	NA	GMKF
MIR522	NA	GMKF
MIR520C	NA	GMKF
MIR449A	NA	GMKF
MIR5682	NA	GMKF
SNORD114-27	NA	GMKF
MIR128-2	NA	GMKF
MIRLET7F2	NA	GMKF
MIR5703	NA	GMKF
RNU6-1248P	NA	GMKF
MIR1200	NA	GMKF
MIR588	NA	GMKF
MIR4267	NA	GMKF
MIR1208	NA	GMKF
RNA5SP459	NA	GMKF
RNU7-134P	NA	GMKF
RNA5SP275	NA	GMKF
RNU7-77P	NA	GMKF
SNORD113-9	NA	GMKF
RNU6-352P	NA	GMKF
RNU6-391P	NA	GMKF
MIR4727	NA	GMKF
RNU7-62P	NA	GMKF
RNU6-1116P	NA	GMKF
RNU6-279P	NA	GMKF
RNA5SP486	NA	GMKF
RNU7-19P	NA	GMKF
MIR4289	NA	GMKF
MIR4417	NA	GMKF
MIR548AU	NA	GMKF
RNU6-901P	NA	GMKF
MIR526A1	NA	GMKF
MIR3141	NA	GMKF
RNU7-7P	NA	GMKF
MIR1202	NA	GMKF
MIR3921	NA	GMKF
MIR6128	NA	GMKF
MIR5691	NA	GMKF
MIR4494	NA	GMKF
RNU6-664P	NA	GMKF
RNA5SP286	NA	GMKF
RNU7-195P	NA	GMKF
RNU6-1198P	NA	GMKF
RNU6-493P	NA	GMKF
RNU6-843P	NA	GMKF
RNU7-84P	NA	GMKF
MIR934	NA	GMKF
MIR4736	NA	GMKF
RNU5E-5P	NA	GMKF
MIR4456	NA	GMKF
SNORD113-6	NA	GMKF
SNORD114-19	NA	GMKF
MIR3118-3	NA	GMKF
RNU6-81P	NA	GMKF
RNU6-1006P	NA	GMKF
MIR518E	NA	GMKF
MIR3194	NA	GMKF
RNU7-110P	NA	GMKF
MIR519E	NA	GMKF
