Gene_symbol	current_dataset	previous_dataset
LOC102724929	NA	TARGET
LOC101927839	NA	TARGET
LOC101928253	NA	TARGET
LOC101930421	NA	TARGET
LINC00618	NA	TARGET
LOC102724849	NA	TARGET
LOC100131348	NA	TARGET
RPS8P1	NA	TARGET
LOC102723427	NA	TARGET
RPL21P27	NA	TARGET
RPS2P30	NA	TARGET
LOC100132669	NA	TARGET
LOC105377003	NA	TARGET
LOC100419812	NA	TARGET
LOC101928371	NA	TARGET
RPL36AP27	NA	TARGET
LOC392555	NA	TARGET
LOC100631258	NA	TARGET
LOC100421468	NA	TARGET
LOC105375589	NA	TARGET
RPL27P4	NA	TARGET
LOC100506474	NA	TARGET
RPL14P2	NA	TARGET
LOC105372988	NA	TARGET
LOC105375304	NA	TARGET
RPL36P8	NA	TARGET
RPL34P4	NA	TARGET
LOC100506937	NA	TARGET
LOC729254	NA	TARGET
RPS6P11	NA	TARGET
HCG23	NA	TARGET
LOC101060164	NA	TARGET
LOC105373100	NA	TARGET
LOC100419786	NA	TARGET
LOC101928118	NA	TARGET
LOC105377959	NA	TARGET
RPS10P10	NA	TARGET
RPL17P6	NA	TARGET
LOC101927769	NA	TARGET
LOC100421009	NA	TARGET
LOC105378933	NA	TARGET
LOC100129215	NA	TARGET
LOC100128601	NA	TARGET
LOC105378044	NA	TARGET
LOC100129144	NA	TARGET
LOC101929073	NA	TARGET
LOC105376291	NA	TARGET
RPS12P9	NA	TARGET
LOC100420170	NA	TARGET
LOC101928627	NA	TARGET
RPL36AP17	NA	TARGET
LOC101929551	NA	TARGET
LOC101928107	NA	TARGET
SUSD2P1	NA	TARGET
RPL36P10	NA	TARGET
RPL27P3	NA	TARGET
LOC646804	NA	TARGET
RPL36P17	NA	TARGET
RPL13AP16	NA	TARGET
LOC101929574	NA	TARGET
LOC100420647	NA	TARGET
LOC102725191	NA	TARGET
LOC101928525	NA	TARGET
LOC100505985	NA	TARGET
LOC100507564	NA	TARGET
LOC100506682	NA	TARGET
LINC00619	NA	TARGET
LOC100130137	NA	TARGET
LOC105375341	NA	TARGET
LOC100505774	NA	TARGET
RBMY2SP	NA	TARGET
LOC100132762	NA	TARGET
LOC105378591	NA	TARGET
RPL26P10	NA	TARGET
LOC285453	NA	TARGET
LOC107985640	NA	TARGET
LOC117779438	NA	TARGET
LOC105373757	NA	TARGET
LOC105375050	NA	TARGET
LOC644909	NA	TARGET
LOC101928222	NA	TARGET
LOC100422325	NA	TARGET
LOC100420050	NA	TARGET
RPL31P19	NA	TARGET
RPL21P20	NA	TARGET
RPL26P8	NA	TARGET
RPL21P82	NA	TARGET
RPL31P22	NA	TARGET
LOC101927575	NA	TARGET
LOC100506725	NA	TARGET
LOC107985222	NA	TARGET
LOC751837	NA	TARGET
LOC100132202	NA	TARGET
LOC101927468	NA	TARGET
LOC729867	NA	TARGET
HMGN1P23	NA	TARGET
RPL7AP19	NA	TARGET
LOC101927358	NA	TARGET
LOC101929626	NA	TARGET
LOC100420572	NA	TARGET
LOC100420226	NA	TARGET
RPL37P9	NA	TARGET
LOC100131425	NA	TARGET
LOC283038	NA	TARGET
RPL21P76	NA	TARGET
LOC100996583	NA	TARGET
LOC101927787	NA	TARGET
RPL21P87	NA	TARGET
LOC105371485	NA	TARGET
LOC338963	NA	TARGET
LOC101928733	NA	TARGET
LOC100421400	NA	TARGET
RPS3P3	NA	TARGET
RPL7AP12	NA	TARGET
LOC100502572	NA	TARGET
LINC01317	NA	TARGET
LOC105376199	NA	TARGET
RPL37AP6	NA	TARGET
LOC392436	NA	TARGET
LOC100996384	NA	TARGET
LOC112268032	NA	TARGET
RPS20P6	NA	TARGET
LOC107985820	NA	TARGET
LOC107985688	NA	TARGET
LOC105378663	NA	TARGET
RPL23AP21	NA	TARGET
LOC101927692	NA	TARGET
LOC100506405	NA	TARGET
LOC100419679	NA	TARGET
LOC112267871	NA	TARGET
LOC100287049	NA	TARGET
RPL18P2	NA	TARGET
LOC101928565	NA	TARGET
LOC100418874	NA	TARGET
LOC107985659	NA	TARGET
RPL21P84	NA	TARGET
LOC100507336	NA	TARGET
LOC102724330	NA	TARGET
LOC100131635	NA	TARGET
PSMD2P1	NA	TARGET
RPS11P2	NA	TARGET
RPS24P10	NA	TARGET
LOC389199	NA	TARGET
LOC650024	NA	TARGET
LOC100128362	NA	TARGET
RPS2P20	NA	TARGET
LOC100130861	NA	TARGET
LOC100506790	NA	TARGET
RPL6P3	NA	TARGET
LOC101927159	NA	TARGET
LOC100419693	NA	TARGET
LOC101928739	NA	TARGET
LOC100421387	NA	TARGET
GS1-124K5.11	NA	TARGET
LOC100128325	NA	TARGET
LOC101928994	NA	TARGET
LOC100129776	NA	TARGET
LOC101927827	NA	TARGET
LOC100420321	NA	TARGET
LOC102031319	NA	TARGET
LOC392440	NA	TARGET
LOC100419923	NA	TARGET
LOC100419859	NA	TARGET
LOC100130731	NA	TARGET
LOC101927745	NA	TARGET
LOC101927948	NA	TARGET
LOC100421273	NA	TARGET
RPL13AP11	NA	TARGET
RPL17P28	NA	TARGET
RPL37P7	NA	TARGET
LOC100421122	NA	TARGET
LOC101928009	NA	TARGET
LOC101929460	NA	TARGET
RPS8P7	NA	TARGET
LOC100506274	NA	TARGET
LOC100420323	NA	TARGET
RPL7AP21	NA	TARGET
LOC100420540	NA	TARGET
RPL21P62	NA	TARGET
LOC105372971	NA	TARGET
LOC645266	NA	TARGET
RPL19P2	NA	TARGET
LOC101927762	NA	TARGET
RPS10P8	NA	TARGET
LOC100419784	NA	TARGET
RPL26P22	NA	TARGET
RPL18AP5	NA	TARGET
LOC100287704	NA	TARGET
LOC101928626	NA	TARGET
RPL21P81	NA	TARGET
LOC100418885	NA	TARGET
RPS13P1	NA	TARGET
RPL21P83	NA	TARGET
LOC105375556	NA	TARGET
RPL34P35	NA	TARGET
LOC646216	NA	TARGET
LOC100133286	NA	TARGET
LOC643342	NA	TARGET
RPL26P32	NA	TARGET
LOC102724057	NA	TARGET
GOLGA6L17P	NA	TARGET
RPL6P19	NA	TARGET
LOC402279	NA	TARGET
LOC100505664	NA	TARGET
LOC101928336	NA	TARGET
LOC100419513	NA	TARGET
LINC00595	NA	TARGET
RPL34P11	NA	TARGET
LOC100286962	NA	TARGET
LOC648442	NA	TARGET
LOC107985557	NA	TARGET
LOC100418723	NA	TARGET
LOC442041	NA	TARGET
RPL26P12	NA	TARGET
LOC105375266	NA	TARGET
LOC284191	NA	TARGET
RPL17P5	NA	TARGET
LOC284798	NA	TARGET
LOC339666	NA	TARGET
RPLP0P4	NA	TARGET
LOC340512	NA	TARGET
LOC100421782	NA	TARGET
LOC101927354	NA	TARGET
RPL27P10	NA	TARGET
RPS16P6	NA	TARGET
RPS11P4	NA	TARGET
LOC107985432	NA	TARGET
LOC105375972	NA	TARGET
LOC101927551	NA	TARGET
LOC101060199	NA	TARGET
LOC100129276	NA	TARGET
LOC154449	NA	TARGET
LOC100421910	NA	TARGET
RPL18AP6	NA	TARGET
LOC647132	NA	TARGET
RPS18P4	NA	TARGET
LOC644456	NA	TARGET
LOC105373343	NA	TARGET
LOC101927377	NA	TARGET
LOC107987035	NA	TARGET
LOC101927884	NA	TARGET
RPL9P11	NA	TARGET
LOC102724593	NA	TARGET
LOC100422519	NA	TARGET
LOC101926964	NA	TARGET
RPL31P29	NA	TARGET
LOC643348	NA	TARGET
LOC100420166	NA	TARGET
LOC100131264	NA	TARGET
RPL31P34	NA	TARGET
LOC100420939	NA	TARGET
RPL34P5	NA	TARGET
LOC105375224	NA	TARGET
LOC440910	NA	TARGET
RPS16P4	NA	TARGET
IGHV4-30-2	NA	TARGET
LOC105376171	NA	TARGET
RPL37AP3	NA	TARGET
RPL7AP44	NA	TARGET
LOC100132215	NA	TARGET
LOC646870	NA	TARGET
LOC105373524	NA	TARGET
LOC101928489	NA	TARGET
LOC101927136	NA	TARGET
RPL21P85	NA	TARGET
LOC101927888	NA	TARGET
LOC343052	NA	TARGET
LOC105373805	NA	TARGET
LOC100652967	NA	TARGET
LOC102723536	NA	TARGET
LOC105375971	NA	TARGET
LOC730100	NA	TARGET
LOC102724323	NA	TARGET
RPL17P29	NA	TARGET
LOC107985113	NA	TARGET
LOC643630	NA	TARGET
LOC100129573	NA	TARGET
RPL21P29	NA	TARGET
LOC107985629	NA	TARGET
LOC101928475	NA	TARGET
LOC102725019	NA	TARGET
RPL26P24	NA	TARGET
VN1R30P	NA	TARGET
RPL9P10	NA	TARGET
RPL19P15	NA	TARGET
RPS6P10	NA	TARGET
LOC102724511	NA	TARGET
LOC112268441	NA	TARGET
LOC100422548	NA	TARGET
LOC101928304	NA	TARGET
LOC100419739	NA	TARGET
LOC100131736	NA	TARGET
LOC100419436	NA	TARGET
RPS17P16	NA	TARGET
LOC100288724	NA	TARGET
LOC101928386	NA	TARGET
RPL23P7	NA	TARGET
LOC101928402	NA	TARGET
LOC100289656	NA	TARGET
RPS2P14	NA	TARGET
RPL13P7	NA	TARGET
LOC100421402	NA	TARGET
RPL21P25	NA	TARGET
LOC100289473	NA	TARGET
LOC100533629	NA	TARGET
LOC100419791	NA	TARGET
C10orf126	NA	TARGET
LOC100420423	NA	TARGET
LOC101927143	NA	TARGET
LOC101926943	NA	TARGET
RPL26P11	NA	TARGET
LOC100506178	NA	TARGET
LOC100859919	NA	TARGET
LOC100421746	NA	TARGET
LOC105378499	NA	TARGET
LOC107985097	NA	TARGET
FLJ22447	NA	TARGET
LOC100129620	NA	TARGET
RPL36AP34	NA	TARGET
RPLP0P5	NA	TARGET
LOC101929413	NA	TARGET
LOC100132609	NA	TARGET
LOC100533634	NA	TARGET
RPL21P26	NA	TARGET
RPL8P5	NA	TARGET
LOC107987013	NA	TARGET
LOC401957	NA	TARGET
LOC101927560	NA	TARGET
LOC100996318	NA	TARGET
LOC100287498	NA	TARGET
LOC339260	NA	TARGET
LOC728660	NA	TARGET
LOC100419506	NA	TARGET
LOC107985040	NA	TARGET
LOC102606465	NA	TARGET
LOC100131939	NA	TARGET
LOC100996842	NA	TARGET
LOC100129434	NA	TARGET
LOC105376116	NA	TARGET
RPL27P11	NA	TARGET
LOC101928401	NA	TARGET
LOC101929297	NA	TARGET
LOC105369306	NA	TARGET
RPS2P8	NA	TARGET
LOC100130849	NA	TARGET
LOC729532	NA	TARGET
LOC100128317	NA	TARGET
LOC105378013	NA	TARGET
LOC730338	NA	TARGET
RPL7AP46	NA	TARGET
LOC100287430	NA	TARGET
LOC101928797	NA	TARGET
LOC100420869	NA	TARGET
RPL19P6	NA	TARGET
LOC105373352	NA	TARGET
LOC105376748	NA	TARGET
LOC100420325	NA	TARGET
RPS8P9	NA	TARGET
LOC100288853	NA	TARGET
LOC105376276	NA	TARGET
LOC100421870	NA	TARGET
LOC100506289	NA	TARGET
LINC00367	NA	TARGET
PGBD3P2	NA	TARGET
LOC100506098	NA	TARGET
RPS19P2	NA	TARGET
LOC101927502	NA	TARGET
LOC101928834	NA	TARGET
LOC107986032	NA	TARGET
RPS2P11	NA	TARGET
LOC105375297	NA	TARGET
LEFTY3	NA	TARGET
LOC105378311	NA	TARGET
LOC101927914	NA	TARGET
LOC149844	NA	TARGET
LOC100421294	NA	TARGET
RPL7AP16	NA	TARGET
LOC101926913	NA	TARGET
LOC349160	NA	TARGET
RPL7AP42	NA	TARGET
LOC101929022	NA	TARGET
USP27X-AS1	NA	TARGET
LOC440896	NA	TARGET
LOC100419824	NA	TARGET
LOC100129484	NA	TARGET
RPL26P23	NA	TARGET
LOC102724357	NA	TARGET
RPS21P7	NA	TARGET
LOC100130801	NA	TARGET
LOC101929420	NA	TARGET
LOC101927870	NA	TARGET
RPL23AP51	NA	TARGET
LOC100533679	NA	TARGET
RPS25P10	NA	TARGET
RPL17P18	NA	TARGET
RPS2P53	NA	TARGET
RPL15P16	NA	TARGET
LOC100419684	NA	TARGET
LOC100422627	NA	TARGET
LOC100505782	NA	TARGET
LOC100996404	NA	TARGET
LOC105373958	NA	TARGET
LOC101927434	NA	TARGET
RPL7AP20	NA	TARGET
RPL7AP47	NA	TARGET
RPL18P4	NA	TARGET
RPS15AP8	NA	TARGET
RPL17P48	NA	TARGET
LOC100133029	NA	TARGET
LOC101929148	NA	TARGET
LOC100132857	NA	TARGET
RPL10AP4	NA	TARGET
RPS17P10	NA	TARGET
LOC101927020	NA	TARGET
LOC100130548	NA	TARGET
LOC101927378	NA	TARGET
LOC105378318	NA	TARGET
LOC105378614	NA	TARGET
LOC613206	NA	TARGET
RPL27P2	NA	TARGET
LOC100421465	NA	TARGET
LOC100420320	NA	TARGET
RPL31P62	NA	TARGET
RPS2P34	NA	TARGET
LOC652549	NA	TARGET
LOC105372672	NA	TARGET
RPS15AP23	NA	TARGET
LOC105370105	NA	TARGET
LOC105373496	NA	TARGET
LOC441996	NA	TARGET
LOC107984969	NA	TARGET
LOC107984875	NA	TARGET
RPS15AP37	NA	TARGET
LOC442292	NA	TARGET
RPL24P5	NA	TARGET
RPS15P2	NA	TARGET
LOC100419447	NA	TARGET
LOC100419512	NA	TARGET
RPS2P13	NA	TARGET
LOC729815	NA	TARGET
LOC100129601	NA	TARGET
LOC100128334	NA	TARGET
RPL7AP70	NA	TARGET
LOC402329	NA	TARGET
RPS24P4	NA	TARGET
LOC101928389	NA	TARGET
RPS26P12	NA	TARGET
LOC101927661	NA	TARGET
LOC100422287	NA	TARGET
RPL13P14	NA	TARGET
LOC100419685	NA	TARGET
LOC100130620	NA	TARGET
HGC6.3	NA	TARGET
RPL9P12	NA	TARGET
LOC100507477	NA	TARGET
LOC100129947	NA	TARGET
LOC101928335	NA	TARGET
LOC112268411	NA	TARGET
LOC105373525	NA	TARGET
RPL6P1	NA	TARGET
LOC100130881	NA	TARGET
LOC101928228	NA	TARGET
LOC101929099	NA	TARGET
LOC100419562	NA	TARGET
LOC100533669	NA	TARGET
RPS14P10	NA	TARGET
LOC100421238	NA	TARGET
LOC101928381	NA	TARGET
EEF1A1P23	NA	TARGET
LOC107984360	NA	TARGET
RPS28P2	NA	TARGET
LOC100418888	NA	TARGET
GAGE2C	NA	TARGET
LOC153910	NA	TARGET
LOC101927476	NA	TARGET
RPS15AP22	NA	TARGET
LOC107985643	NA	TARGET
LOC101928748	NA	TARGET
LOC100421840	NA	TARGET
LOC100288233	NA	TARGET
RPL34P10	NA	TARGET
LOC107987032	NA	TARGET
RPL29P1	NA	TARGET
LOC101928201	NA	TARGET
LOC84214	NA	TARGET
LOC102723971	NA	TARGET
LOC112267990	NA	TARGET
LOC100631242	NA	TARGET
LOC101928530	NA	TARGET
LOC100505588	NA	TARGET
LOC441887	NA	TARGET
PSMC3P1	NA	TARGET
LOC100422376	NA	TARGET
RPL27P9	NA	TARGET
LOC101927189	NA	TARGET
RPL9P19	NA	TARGET
RPL17P16	NA	TARGET
LOC100419806	NA	TARGET
RPL23AP5	NA	TARGET
LOC101929532	NA	TARGET
RPL24P6	NA	TARGET
LOC284898	NA	TARGET
LOC100996263	NA	TARGET
RPS15P1	NA	TARGET
RPS5P4	NA	TARGET
LOC729126	NA	TARGET
LOC391711	NA	TARGET
LOC102725532	NA	TARGET
LOC105371458	NA	TARGET
RPL6P20	NA	TARGET
LOC100967223	NA	TARGET
LOC101927964	NA	TARGET
RPL36AP11	NA	TARGET
LOC100129456	NA	TARGET
LOC105375166	NA	TARGET
RPL31P42	NA	TARGET
RPL7AP48	NA	TARGET
LOC101927164	NA	TARGET
LOC100421775	NA	TARGET
LOC107985453	NA	TARGET
LOC100996696	NA	TARGET
LOC107987328	NA	TARGET
RPS8P5	NA	TARGET
LOC101928495	NA	TARGET
LOC100130121	NA	TARGET
RPS9P2	NA	TARGET
LOC100130331	NA	TARGET
LOC100129291	NA	TARGET
LOC107985801	NA	TARGET
LOC105378066	NA	TARGET
LOC105374461	NA	TARGET
LOC112267897	NA	TARGET
RPL27AP2	NA	TARGET
LOC101928932	NA	TARGET
SMNP	NA	TARGET
LOC101928438	NA	TARGET
LOC101928661	NA	TARGET
LOC105373876	NA	TARGET
RPL9P8	NA	TARGET
RPL21P74	NA	TARGET
LOC100421386	NA	TARGET
RPL17P24	NA	TARGET
LOC150051	NA	TARGET
LOC644135	NA	TARGET
LOC101929653	NA	TARGET
LOC101929705	NA	TARGET
LOC101928596	NA	TARGET
LOC107987329	NA	TARGET
LOC105378464	NA	TARGET
RPL14P4	NA	TARGET
RPS2P10	NA	TARGET
LOC100507516	NA	TARGET
LOC645202	NA	TARGET
LOC100506271	NA	TARGET
LOC102724434	NA	TARGET
LOC105378137	NA	TARGET
LOC101927851	NA	TARGET
LOC100996442	NA	TARGET
RPL23P3	NA	TARGET
LOC100131216	NA	TARGET
LOC100506224	NA	TARGET
LOC100421336	NA	TARGET
LOC105376805	NA	TARGET
RPS15AP31	NA	TARGET
LOC646938	NA	TARGET
LOC101927760	NA	TARGET
SNORA59B	NA	TARGET
LOC100128164	NA	TARGET
RPS10P26	NA	TARGET
LOC100419877	NA	TARGET
RPS2P47	NA	TARGET
RPL9P4	NA	TARGET
RPS26P9	NA	TARGET
RPS6P9	NA	TARGET
RPL21P105	NA	TARGET
RPS20P17	NA	TARGET
RPL13AP21	NA	TARGET
RPL21P97	NA	TARGET
LOC105374042	NA	TARGET
RPL21P45	NA	TARGET
RPS13P6	NA	TARGET
RPL34P30	NA	TARGET
RPL7AP67	NA	TARGET
RPL34P28	NA	TARGET
RPL37P20	NA	TARGET
LOC105375115	NA	TARGET
LOC100129707	NA	TARGET
RPL21P96	NA	TARGET
RPL21P55	NA	TARGET
LOC101930094	NA	TARGET
LOC100289561	NA	TARGET
RPL31P31	NA	TARGET
RPLP0P3	NA	TARGET
LOC107986114	NA	TARGET
RPL18AP1	NA	TARGET
RPL36P15	NA	TARGET
RPL6P16	NA	TARGET
RPL9P22	NA	TARGET
RPS6P24	NA	TARGET
RPL7AP5	NA	TARGET
UGT1A5	NA	TARGET
RPL21P78	NA	TARGET
RPL21P117	NA	TARGET
RPL6P26	NA	TARGET
RPL18P12	NA	TARGET
LOC100506281	NA	TARGET
RPS8P8	NA	TARGET
RPS18P7	NA	TARGET
LOC100421670	NA	TARGET
RPS2P51	NA	TARGET
RPL19P17	NA	TARGET
RPL36AP18	NA	TARGET
RPL17P38	NA	TARGET
LOC730021	NA	TARGET
RPL31P6	NA	TARGET
RPL36P11	NA	TARGET
RPLP1P9	NA	TARGET
RPL6P15	NA	TARGET
RPL17P4	NA	TARGET
RPS10P12	NA	TARGET
RPS14P6	NA	TARGET
RPL21P51	NA	TARGET
RPL21P60	NA	TARGET
RPL6P22	NA	TARGET
RPS20P28	NA	TARGET
RPS12P6	NA	TARGET
RPS26P23	NA	TARGET
RPS10P4	NA	TARGET
RPL34P24	NA	TARGET
RPL19P7	NA	TARGET
LOC100507642	NA	TARGET
RPS10P23	NA	TARGET
RPS13P7	NA	TARGET
RPS2P38	NA	TARGET
LOC442087	NA	TARGET
LOC100130550	NA	TARGET
RPL21P125	NA	TARGET
RPL8P3	NA	TARGET
LOC100506489	NA	TARGET
RPL18P8	NA	TARGET
RPS21P6	NA	TARGET
RPS15AP26	NA	TARGET
RPL7AP55	NA	TARGET
FAUP3	NA	TARGET
RPL36AP38	NA	TARGET
LOC284344	NA	TARGET
RPL13P11	NA	TARGET
RPL31P46	NA	TARGET
RPL34P13	NA	TARGET
RPS10P24	NA	TARGET
RPL21P57	NA	TARGET
RPS18P11	NA	TARGET
LOC100420551	NA	TARGET
RPL31P26	NA	TARGET
RPL7AP24	NA	TARGET
LOC105375483	NA	TARGET
RPS6P1	NA	TARGET
RPS15AP4	NA	TARGET
RPL31P21	NA	TARGET
LOC107986115	NA	TARGET
RPL26P4	NA	TARGET
LOC105371430	NA	TARGET
RPS9P3	NA	TARGET
RPL21P46	NA	TARGET
RPL13P8	NA	TARGET
LOC100418712	NA	TARGET
RPL21P94	NA	TARGET
RPL36AP23	NA	TARGET
RPL21P56	NA	TARGET
RPS6P19	NA	TARGET
RPL13AP18	NA	TARGET
LOC101927974	NA	TARGET
LOC100130326	NA	TARGET
RPL21P95	NA	TARGET
LOC100421672	NA	TARGET
RPL17P21	NA	TARGET
RPS20P29	NA	TARGET
RPL31P24	NA	TARGET
RPL13P10	NA	TARGET
RPL19P8	NA	TARGET
RPL9P24	NA	TARGET
LOC102546299	NA	TARGET
RPL17P31	NA	TARGET
RPL21P49	NA	TARGET
LOC107986039	NA	TARGET
LOC644090	NA	TARGET
RPL26P2	NA	TARGET
RPL36AP20	NA	TARGET
SDHAP2	NA	TARGET
LOC100422044	NA	TARGET
RPL36AP47	NA	TARGET
LINC02677	NA	TARGET
TTTY9A	NA	TARGET
RPL7AP27	NA	TARGET
RPL37P14	NA	TARGET
RPS26P22	NA	TARGET
LOC100418961	NA	TARGET
RPL7AP54	NA	TARGET
RPL31P55	NA	TARGET
RPS18P5	NA	TARGET
RPL21P48	NA	TARGET
RPS13P8	NA	TARGET
RPL37AP9	NA	TARGET
LOC111501764	NA	TARGET
RPL21P100	NA	TARGET
RPL21P52	NA	TARGET
RPS17P3	NA	TARGET
RPL18P9	NA	TARGET
RPL10AP9	NA	TARGET
LOC731755	NA	TARGET
RPS10P22	NA	TARGET
RPL21P14	NA	TARGET
RPS18P3	NA	TARGET
RPL31P25	NA	TARGET
RPL9P26	NA	TARGET
RPL13AP14	NA	TARGET
RPS2P3	NA	TARGET
RPL36AP32	NA	TARGET
RPS20P30	NA	TARGET
LOC101926934	NA	TARGET
RPL36AP1	NA	TARGET
RPL21P98	NA	TARGET
RPL17P27	NA	TARGET
RPS15P8	NA	TARGET
RPS26P46	NA	TARGET
UGT1A3	NA	TARGET
LOC100996447	NA	TARGET
RPL7AP32	NA	TARGET
RPL31P48	NA	TARGET
RPL17P32	NA	TARGET
RPL21P80	NA	TARGET
RPL6P10	NA	TARGET
LOC101929054	NA	TARGET
RPL19P19	NA	TARGET
RPL34P32	NA	TARGET
RPS12P7	NA	TARGET
RPS27P28	NA	TARGET
RPS16P7	NA	TARGET
RPL26P25	NA	TARGET
RPL13AP22	NA	TARGET
IGLCOR22-2	NA	TARGET
LOC100420863	NA	TARGET
CCZ1P	NA	TARGET
LOC100419967	NA	TARGET
RPS10P11	NA	TARGET
RPL7AP63	NA	TARGET
RPL21P130	NA	TARGET
RPS6P17	NA	TARGET
RPL36AP49	NA	TARGET
RPL21P114	NA	TARGET
LOC100419755	NA	TARGET
LOC100507389	NA	TARGET
RPS9P4	NA	TARGET
RPL15P17	NA	TARGET
LOC100289118	NA	TARGET
RPS2P42	NA	TARGET
RPL37AP2	NA	TARGET
LOC105374171	NA	TARGET
RPL21P53	NA	TARGET
RPL34P12	NA	TARGET
RPL9P20	NA	TARGET
RPL26P16	NA	TARGET
RPS2P37	NA	TARGET
LOC101559451	NA	TARGET
RPL11P2	NA	TARGET
RPL17P30	NA	TARGET
RPL24P3	NA	TARGET
RPS2P19	NA	TARGET
RPL9P27	NA	TARGET
RPL26P33	NA	TARGET
LOC105373416	NA	TARGET
RPL36AP37	NA	TARGET
RPLP2P4	NA	TARGET
RPL34P9	NA	TARGET
RPL6P14	NA	TARGET
LOC100421817	NA	TARGET
RPL21P128	NA	TARGET
LOC155060	NA	TARGET
RPL10AP11	NA	TARGET
RPS26P27	NA	TARGET
RPLP0P8	NA	TARGET
RPL21P102	NA	TARGET
RPS6P5	NA	TARGET
RPLP0P10	NA	TARGET
RPL31P23	NA	TARGET
RPL37P5	NA	TARGET
LOC101927657	NA	TARGET
LOC101929538	NA	TARGET
LOC101930370	NA	TARGET
LOC101929066	NA	TARGET
LOC100996419	NA	TARGET
LOC101928075	NA	TARGET
LOC100507283	NA	TARGET
LOC101929295	NA	TARGET
LOC283387	NA	TARGET
LOC101929076	NA	TARGET
LOC100129931	NA	TARGET
LOC101928725	NA	TARGET
LOC100287015	NA	TARGET
LOC100507053	NA	TARGET
LOC286059	NA	TARGET
LOC101929524	NA	TARGET
LOC101928053	NA	TARGET
LOC645485	NA	TARGET
LOC283856	NA	TARGET
LOC101929290	NA	TARGET
LOC101929759	NA	TARGET
LOC101929210	NA	TARGET
LOC389641	NA	TARGET
LOC106699570	NA	TARGET
LOC105369147	NA	TARGET
LOC101928002	NA	TARGET
LOC100506282	NA	TARGET
LOC439933	NA	TARGET
LOC102546294	NA	TARGET
LOC400541	NA	TARGET
LOC100507250	NA	TARGET
LOC101928847	NA	TARGET
LOC257396	NA	TARGET
LOC101928721	NA	TARGET
LOC283214	NA	TARGET
LOC100421074	NA	TARGET
LOC100420027	NA	TARGET
LOC100288771	NA	TARGET
LOC100419572	NA	TARGET
LOC100421808	NA	TARGET
LOC105371814	NA	TARGET
LOC100419319	NA	TARGET
LOC101927543	NA	TARGET
LOC100127981	NA	TARGET
LOC391674	NA	TARGET
LOC112268242	NA	TARGET
LOC100130072	NA	TARGET
LOC100533670	NA	TARGET
LOC651644	NA	TARGET
LOC105374114	NA	TARGET
LOC100996385	NA	TARGET
DDX11L16	NA	TARGET
LOC101928651	NA	TARGET
LOC157273	NA	TARGET
LOC283731	NA	TARGET
LOC391768	NA	TARGET
LOC729707	NA	TARGET
LOC100288510	NA	TARGET
LOC643201	NA	TARGET
LOC645433	NA	TARGET
LOC100422640	NA	TARGET
LOC402192	NA	TARGET
LOC105370027	NA	TARGET
LOC391741	NA	TARGET
TRIM59-IFT80	NA	TARGET
LOC101929237	NA	TARGET
FOXL3-OT1	NA	TARGET
LOC100129344	NA	TARGET
LOC100422687	NA	TARGET
LOC345576	NA	TARGET
LOC100421142	NA	TARGET
LOC105374524	NA	TARGET
RPL7AP29	NA	TARGET
LOC100131441	NA	TARGET
LOC645852	NA	TARGET
LOC100421364	NA	TARGET
LOC105379196	NA	TARGET
LOC102723313	NA	TARGET
LOC100507291	NA	TARGET
LOC101929470	NA	TARGET
LOC107986400	NA	TARGET
LOC105374618	NA	TARGET
LOC100420683	NA	TARGET
LOC100421664	NA	TARGET
LOC101928590	NA	TARGET
LOC646616	NA	TARGET
LOC107986208	NA	TARGET
LOC105377488	NA	TARGET
LOC100419960	NA	TARGET
LOC100129404	NA	TARGET
LOC101930041	NA	TARGET
LOC100422562	NA	TARGET
LOC100421308	NA	TARGET
LOC101928924	NA	TARGET
LOC105377480	NA	TARGET
LOC101927040	NA	TARGET
LOC100506444	NA	TARGET
LOC112268475	NA	TARGET
LOC101928858	NA	TARGET
LOC105375095	NA	TARGET
LOC100132524	NA	TARGET
LOC100131553	NA	TARGET
LOC101928052	NA	TARGET
LOC285638	NA	TARGET
LOC100130760	NA	TARGET
LOC100288484	NA	TARGET
LOC100422188	NA	TARGET
LOC100130748	NA	TARGET
LOC442497	NA	TARGET
LOC100129917	NA	TARGET
LOC101929577	NA	TARGET
LOC105377603	NA	TARGET
LOC105377590	NA	TARGET
LOC729558	NA	TARGET
LOC100421154	NA	TARGET
LOC574538	NA	TARGET
LOC101929353	NA	TARGET
LOC101929109	NA	TARGET
LOC100419045	NA	TARGET
LOC285626	NA	TARGET
LINC01265	NA	TARGET
LOC100506406	NA	TARGET
LOC105374647	NA	TARGET
LOC101060158	NA	TARGET
LOC102724700	NA	TARGET
PPIP5K1P1	NA	TARGET
LOC100420053	NA	TARGET
LOC643307	NA	TARGET
LOC100422020	NA	TARGET
LOC100288866	NA	TARGET
LOC112267949	NA	TARGET
LOC100289037	NA	TARGET
LOC107987420	NA	TARGET
LOC100421141	NA	TARGET
LOC101928174	NA	TARGET
LOC100419318	NA	TARGET
LOC101929340	NA	TARGET
LOC101927237	NA	TARGET
LOC100533667	NA	TARGET
LOC107987327	NA	TARGET
LOC105374516	NA	TARGET
LOC101929141	NA	TARGET
LOC728488	NA	TARGET
EEF1A1P35	NA	TARGET
LOC107986412	NA	TARGET
LOC105377448	NA	TARGET
