region	status	short_histology	count	region_type
13q32.1	loss	All	13	cytoband
13q32.1	gain	HGAT	4	cytoband
13q32.1	gain	Neuroblastoma	5	cytoband
13q32.1	loss	HGAT	6	cytoband
13q32.2	gain	All	13	cytoband
13q32.2	loss	All	14	cytoband
13q32.2	gain	HGAT	4	cytoband
13q32.2	gain	Neuroblastoma	6	cytoband
13q32.2	loss	HGAT	7	cytoband
13q32.3	gain	All	12	cytoband
13q32.3	loss	All	13	cytoband
13q32.3	gain	HGAT	4	cytoband
13q32.3	gain	Neuroblastoma	5	cytoband
13q32.3	loss	HGAT	5	cytoband
13q33.1	gain	All	13	cytoband
13q33.1	loss	All	13	cytoband
13q33.1	gain	Neuroblastoma	7	cytoband
13q33.1	loss	HGAT	5	cytoband
13q33.2	gain	All	12	cytoband
13q33.2	loss	All	13	cytoband
13q33.2	gain	HGAT	4	cytoband
13q33.2	gain	Neuroblastoma	5	cytoband
13q33.2	loss	HGAT	4	cytoband
13q33.3	gain	All	11	cytoband
13q33.3	loss	All	12	cytoband
13q33.3	gain	HGAT	4	cytoband
13q33.3	gain	Neuroblastoma	4	cytoband
13q33.3	loss	HGAT	4	cytoband
13q34	gain	All	9	cytoband
13q34	loss	All	9	cytoband
13q34	gain	HGAT	4	cytoband
13q34	loss	HGAT	4	cytoband
14q	gain	All	17	arm
14q	loss	All	123	arm
14q	gain	Medulloblastoma	6	arm
14q	loss	Ganglioneuroblastoma	6	arm
14q	loss	HGAT	19	arm
14q	loss	Medulloblastoma	5	arm
14q	loss	Neuroblastoma	81	arm
14q12	gain	All	8	cytoband
14q12	loss	All	11	cytoband
14q12	loss	Neuroblastoma	7	cytoband
14q13.1	gain	All	6	cytoband
14q13.1	loss	All	21	cytoband
14q13.1	loss	HGAT	6	cytoband
14q13.1	loss	Neuroblastoma	9	cytoband
14q13.2	gain	All	6	cytoband
14q13.2	loss	All	23	cytoband
14q13.2	loss	HGAT	6	cytoband
14q13.2	loss	Neuroblastoma	9	cytoband
14q13.3	gain	All	6	cytoband
14q13.3	loss	All	23	cytoband
14q13.3	loss	HGAT	7	cytoband
14q13.3	loss	Neuroblastoma	8	cytoband
14q21.1	gain	All	5	cytoband
14q21.1	loss	All	24	cytoband
14q21.1	loss	HGAT	5	cytoband
14q21.1	loss	Neuroblastoma	11	cytoband
14q21.2	gain	All	5	cytoband
14q21.2	loss	All	32	cytoband
14q21.2	loss	HGAT	10	cytoband
14q21.2	loss	Neuroblastoma	12	cytoband
14q21.3	gain	All	6	cytoband
14q21.3	loss	All	31	cytoband
14q21.3	loss	HGAT	10	cytoband
14q21.3	loss	Neuroblastoma	11	cytoband
14q22.1	gain	All	5	cytoband
14q22.1	loss	All	35	cytoband
14q22.1	loss	HGAT	12	cytoband
14q22.1	loss	Neuroblastoma	12	cytoband
14q22.2	gain	All	5	cytoband
14q22.2	loss	All	47	cytoband
14q22.2	loss	HGAT	16	cytoband
14q22.2	loss	Neuroblastoma	17	cytoband
14q22.3	gain	All	6	cytoband
14q22.3	loss	All	46	cytoband
14q22.3	loss	HGAT	16	cytoband
14q22.3	loss	Neuroblastoma	17	cytoband
14q23.1	gain	All	5	cytoband
14q23.1	loss	All	46	cytoband
14q23.1	loss	HGAT	18	cytoband
14q23.1	loss	Neuroblastoma	16	cytoband
14q23.2	gain	All	5	cytoband
14q23.2	loss	All	49	cytoband
14q23.2	loss	HGAT	19	cytoband
14q23.2	loss	Neuroblastoma	17	cytoband
14q23.3	gain	All	4	cytoband
14q23.3	loss	All	49	cytoband
14q23.3	loss	HGAT	20	cytoband
14q23.3	loss	Neuroblastoma	16	cytoband
14q24.1	gain	All	4	cytoband
14q24.1	loss	All	51	cytoband
14q24.1	loss	HGAT	20	cytoband
14q24.1	loss	Neuroblastoma	18	cytoband
14q24.2	loss	All	52	cytoband
14q24.2	loss	HGAT	22	cytoband
14q24.2	loss	Neuroblastoma	18	cytoband
14q24.3	gain	All	5	cytoband
14q24.3	loss	All	53	cytoband
14q24.3	loss	HGAT	21	cytoband
14q24.3	loss	Neuroblastoma	19	cytoband
14q31.1	gain	All	4	cytoband
14q31.1	loss	All	55	cytoband
14q31.1	loss	HGAT	21	cytoband
14q31.1	loss	Neuroblastoma	21	cytoband
14q31.2	gain	All	4	cytoband
14q31.2	loss	All	57	cytoband
14q31.2	loss	HGAT	21	cytoband
14q31.2	loss	Neuroblastoma	22	cytoband
14q31.3	gain	All	4	cytoband
14q31.3	loss	All	54	cytoband
14q31.3	loss	HGAT	21	cytoband
14q31.3	loss	Neuroblastoma	20	cytoband
14q32.11	gain	All	5	cytoband
14q32.11	loss	All	52	cytoband
14q32.11	loss	HGAT	19	cytoband
14q32.11	loss	Neuroblastoma	20	cytoband
14q32.12	gain	All	6	cytoband
14q32.12	loss	All	51	cytoband
14q32.12	loss	HGAT	18	cytoband
14q32.12	loss	Neuroblastoma	21	cytoband
14q32.13	gain	All	7	cytoband
14q32.13	loss	All	53	cytoband
14q32.13	gain	Medulloblastoma	4	cytoband
14q32.13	loss	HGAT	19	cytoband
14q32.13	loss	Neuroblastoma	23	cytoband
14q32.2	gain	All	6	cytoband
14q32.2	loss	All	47	cytoband
14q32.2	gain	Medulloblastoma	4	cytoband
14q32.2	loss	HGAT	17	cytoband
14q32.2	loss	Neuroblastoma	19	cytoband
14q32.31	gain	All	7	cytoband
14q32.31	loss	All	44	cytoband
14q32.31	gain	Medulloblastoma	4	cytoband
14q32.31	loss	HGAT	17	cytoband
14q32.31	loss	Neuroblastoma	18	cytoband
14q32.32	gain	All	7	cytoband
14q32.32	loss	All	48	cytoband
14q32.32	gain	Medulloblastoma	4	cytoband
14q32.32	loss	HGAT	17	cytoband
14q32.32	loss	Neuroblastoma	21	cytoband
14q32.33	loss	All	4	cytoband
15q	gain	All	27	arm
15q	loss	All	46	arm
15q	unstable	All	5	arm
15q	gain	Ependymoma	4	arm
15q	gain	Medulloblastoma	5	arm
15q	gain	Neuroblastoma	7	arm
15q	loss	HGAT	4	arm
15q	loss	LGAT	7	arm
15q	loss	Medulloblastoma	4	arm
15q	loss	Neuroblastoma	17	arm
15q	unstable	HGAT	5	arm
15q12	gain	All	9	cytoband
15q12	loss	All	19	cytoband
15q12	gain	Neuroblastoma	6	cytoband
15q12	loss	HGAT	16	cytoband
15q13.1	gain	All	6	cytoband
15q13.1	loss	All	16	cytoband
15q13.1	gain	Neuroblastoma	4	cytoband
15q13.1	loss	HGAT	13	cytoband
15q13.2	gain	All	7	cytoband
15q13.2	loss	All	17	cytoband
15q13.2	gain	Neuroblastoma	4	cytoband
15q13.2	loss	HGAT	13	cytoband
15q13.3	gain	All	8	cytoband
15q13.3	loss	All	16	cytoband
15q13.3	gain	Neuroblastoma	4	cytoband
15q13.3	loss	HGAT	13	cytoband
15q14	gain	All	9	cytoband
15q14	loss	All	19	cytoband
15q14	gain	Neuroblastoma	5	cytoband
15q14	loss	HGAT	16	cytoband
15q15.1	gain	All	11	cytoband
15q15.1	loss	All	23	cytoband
15q15.1	gain	Neuroblastoma	7	cytoband
15q15.1	loss	HGAT	17	cytoband
15q15.2	gain	All	11	cytoband
15q15.2	loss	All	25	cytoband
15q15.2	gain	Neuroblastoma	7	cytoband
15q15.2	loss	HGAT	17	cytoband
15q15.3	gain	All	11	cytoband
15q15.3	loss	All	23	cytoband
15q15.3	gain	Neuroblastoma	7	cytoband
15q15.3	loss	HGAT	17	cytoband
15q21.1	gain	All	11	cytoband
15q21.1	loss	All	19	cytoband
15q21.1	gain	Neuroblastoma	7	cytoband
15q21.1	loss	HGAT	13	cytoband
15q21.2	gain	All	11	cytoband
15q21.2	loss	All	19	cytoband
15q21.2	gain	Neuroblastoma	7	cytoband
15q21.2	loss	HGAT	13	cytoband
15q21.3	gain	All	11	cytoband
15q21.3	loss	All	18	cytoband
15q21.3	gain	Neuroblastoma	7	cytoband
15q21.3	loss	HGAT	11	cytoband
15q21.3	loss	Neuroblastoma	4	cytoband
15q22.1	gain	All	13	cytoband
15q22.1	loss	All	23	cytoband
15q22.1	gain	Neuroblastoma	7	cytoband
15q22.1	loss	HGAT	14	cytoband
15q22.1	loss	Neuroblastoma	5	cytoband
15q22.2	gain	All	11	cytoband
15q22.2	loss	All	18	cytoband
15q22.2	gain	Neuroblastoma	6	cytoband
15q22.2	loss	HGAT	10	cytoband
15q22.2	loss	Neuroblastoma	4	cytoband
15q22.31	gain	All	12	cytoband
15q22.31	loss	All	17	cytoband
15q22.31	gain	Neuroblastoma	7	cytoband
15q22.31	loss	HGAT	10	cytoband
15q22.31	loss	Neuroblastoma	4	cytoband
15q22.32	gain	All	16	cytoband
15q22.32	loss	All	16	cytoband
15q22.32	gain	HGAT	5	cytoband
15q22.32	gain	Neuroblastoma	7	cytoband
15q22.32	loss	HGAT	10	cytoband
15q22.33	gain	All	16	cytoband
15q22.33	loss	All	16	cytoband
15q22.33	gain	HGAT	5	cytoband
15q22.33	gain	Neuroblastoma	7	cytoband
15q22.33	loss	HGAT	10	cytoband
15q23	gain	All	15	cytoband
15q23	loss	All	12	cytoband
15q23	gain	HGAT	5	cytoband
15q23	gain	Neuroblastoma	6	cytoband
15q23	loss	HGAT	7	cytoband
15q24.1	gain	All	18	cytoband
15q24.1	loss	All	11	cytoband
15q24.1	gain	HGAT	8	cytoband
15q24.1	gain	Neuroblastoma	6	cytoband
15q24.1	loss	HGAT	8	cytoband
15q24.2	gain	All	19	cytoband
15q24.2	loss	All	13	cytoband
15q24.2	gain	HGAT	8	cytoband
15q24.2	gain	Neuroblastoma	7	cytoband
15q24.2	loss	HGAT	8	cytoband
15q24.3	gain	All	18	cytoband
15q24.3	loss	All	14	cytoband
15q24.3	gain	HGAT	8	cytoband
15q24.3	gain	Neuroblastoma	6	cytoband
15q24.3	loss	HGAT	8	cytoband
15q24.3	loss	Neuroblastoma	4	cytoband
15q25.1	gain	All	16	cytoband
15q25.1	loss	All	15	cytoband
15q25.1	gain	HGAT	8	cytoband
15q25.1	gain	Neuroblastoma	6	cytoband
15q25.1	loss	HGAT	8	cytoband
15q25.1	loss	Neuroblastoma	5	cytoband
15q25.2	gain	All	17	cytoband
15q25.2	loss	All	11	cytoband
15q25.2	gain	HGAT	8	cytoband
15q25.2	gain	Neuroblastoma	7	cytoband
15q25.2	loss	HGAT	5	cytoband
15q25.2	loss	Neuroblastoma	5	cytoband
15q25.3	gain	All	20	cytoband
15q25.3	loss	All	9	cytoband
15q25.3	gain	HGAT	11	cytoband
15q25.3	gain	Neuroblastoma	7	cytoband
15q25.3	loss	HGAT	4	cytoband
15q25.3	loss	Neuroblastoma	4	cytoband
15q26.1	gain	All	22	cytoband
15q26.1	loss	All	5	cytoband
15q26.1	gain	HGAT	12	cytoband
15q26.1	gain	Neuroblastoma	8	cytoband
15q26.2	gain	All	22	cytoband
15q26.2	loss	All	6	cytoband
15q26.2	gain	HGAT	11	cytoband
15q26.2	gain	Neuroblastoma	8	cytoband
15q26.3	gain	All	9	cytoband
15q26.3	gain	HGAT	4	cytoband
16p12.1	gain	All	12	cytoband
16p12.1	loss	All	88	cytoband
16p12.1	loss	HGAT	13	cytoband
16p12.1	loss	Medulloblastoma	14	cytoband
16p12.1	loss	Neuroblastoma	48	cytoband
16p12.2	gain	All	12	cytoband
16p12.2	loss	All	88	cytoband
16p12.2	loss	HGAT	14	cytoband
16p12.2	loss	Medulloblastoma	14	cytoband
16p12.2	loss	Neuroblastoma	49	cytoband
16p12.3	gain	All	12	cytoband
16p12.3	loss	All	89	cytoband
16p12.3	loss	HGAT	14	cytoband
16p12.3	loss	Medulloblastoma	14	cytoband
16p12.3	loss	Neuroblastoma	49	cytoband
16p13.11	gain	All	13	cytoband
16p13.11	loss	All	90	cytoband
16p13.11	loss	HGAT	13	cytoband
16p13.11	loss	LGAT	4	cytoband
16p13.11	loss	Medulloblastoma	14	cytoband
16p13.11	loss	Neuroblastoma	50	cytoband
16p13.12	gain	All	14	cytoband
16p13.12	loss	All	93	cytoband
16p13.12	gain	HGAT	4	cytoband
16p13.12	loss	HGAT	14	cytoband
16p13.12	loss	LGAT	4	cytoband
16p13.12	loss	Medulloblastoma	14	cytoband
16p13.12	loss	Neuroblastoma	50	cytoband
16p13.13	gain	All	14	cytoband
16p13.13	loss	All	92	cytoband
16p13.13	gain	HGAT	4	cytoband
16p13.13	loss	HGAT	14	cytoband
16p13.13	loss	LGAT	4	cytoband
16p13.13	loss	Medulloblastoma	14	cytoband
16p13.13	loss	Neuroblastoma	50	cytoband
16p13.2	gain	All	13	cytoband
16p13.2	loss	All	93	cytoband
16p13.2	loss	HGAT	15	cytoband
16p13.2	loss	LGAT	4	cytoband
16p13.2	loss	Medulloblastoma	14	cytoband
16p13.2	loss	Neuroblastoma	49	cytoband
16p13.3	gain	All	15	cytoband
16p13.3	loss	All	76	cytoband
16p13.3	gain	HGAT	7	cytoband
16p13.3	loss	HGAT	13	cytoband
16p13.3	loss	Medulloblastoma	11	cytoband
16p13.3	loss	Neuroblastoma	42	cytoband
16q12.1	gain	All	15	cytoband
16q12.1	loss	All	101	cytoband
16q12.1	gain	Ependymoma	5	cytoband
16q12.1	loss	HGAT	22	cytoband
16q12.1	loss	LGAT	4	cytoband
16q12.1	loss	Medulloblastoma	19	cytoband
16q12.1	loss	Neuroblastoma	43	cytoband
16q12.2	gain	All	16	cytoband
16q12.2	loss	All	117	cytoband
16q12.2	gain	Ependymoma	4	cytoband
16q12.2	loss	HGAT	26	cytoband
16q12.2	loss	LGAT	4	cytoband
16q12.2	loss	Medulloblastoma	20	cytoband
16q12.2	loss	Neuroblastoma	50	cytoband
16q13	gain	All	17	cytoband
16q13	loss	All	124	cytoband
16q13	gain	Ependymoma	5	cytoband
16q13	loss	Ependymoma	4	cytoband
16q13	loss	HGAT	28	cytoband
16q13	loss	LGAT	4	cytoband
16q13	loss	Medulloblastoma	22	cytoband
16q13	loss	Neuroblastoma	51	cytoband
16q21	gain	All	15	cytoband
16q21	loss	All	121	cytoband
16q21	gain	Ependymoma	4	cytoband
16q21	loss	Ependymoma	4	cytoband
16q21	loss	HGAT	27	cytoband
16q21	loss	LGAT	4	cytoband
16q21	loss	Medulloblastoma	22	cytoband
16q21	loss	Neuroblastoma	50	cytoband
16q22.1	gain	All	17	cytoband
16q22.1	loss	All	120	cytoband
16q22.1	gain	Ependymoma	4	cytoband
16q22.1	loss	Ependymoma	4	cytoband
16q22.1	loss	HGAT	26	cytoband
16q22.1	loss	LGAT	4	cytoband
16q22.1	loss	Medulloblastoma	23	cytoband
16q22.1	loss	Neuroblastoma	49	cytoband
16q22.2	gain	All	18	cytoband
16q22.2	loss	All	106	cytoband
16q22.2	gain	Ependymoma	4	cytoband
16q22.2	loss	HGAT	22	cytoband
16q22.2	loss	LGAT	5	cytoband
16q22.2	loss	Medulloblastoma	19	cytoband
16q22.2	loss	Neuroblastoma	49	cytoband
16q22.3	gain	All	23	cytoband
16q22.3	loss	All	130	cytoband
16q22.3	gain	Ependymoma	4	cytoband
16q22.3	gain	Neuroblastoma	7	cytoband
16q22.3	loss	HGAT	31	cytoband
16q22.3	loss	LGAT	5	cytoband
16q22.3	loss	Medulloblastoma	27	cytoband
16q22.3	loss	Neuroblastoma	50	cytoband
16q23.1	gain	All	20	cytoband
16q23.1	loss	All	127	cytoband
16q23.1	gain	Ependymoma	4	cytoband
16q23.1	gain	Neuroblastoma	7	cytoband
16q23.1	loss	HGAT	28	cytoband
16q23.1	loss	LGAT	5	cytoband
16q23.1	loss	Medulloblastoma	27	cytoband
16q23.1	loss	Neuroblastoma	52	cytoband
16q23.2	gain	All	20	cytoband
16q23.2	loss	All	128	cytoband
16q23.2	gain	Ependymoma	4	cytoband
16q23.2	gain	Neuroblastoma	7	cytoband
16q23.2	loss	HGAT	28	cytoband
16q23.2	loss	LGAT	5	cytoband
16q23.2	loss	Medulloblastoma	27	cytoband
16q23.2	loss	Neuroblastoma	53	cytoband
16q23.3	gain	All	20	cytoband
16q23.3	loss	All	130	cytoband
16q23.3	gain	Ependymoma	4	cytoband
16q23.3	gain	Neuroblastoma	6	cytoband
16q23.3	loss	HGAT	28	cytoband
16q23.3	loss	LGAT	5	cytoband
16q23.3	loss	Medulloblastoma	27	cytoband
16q23.3	loss	Neuroblastoma	55	cytoband
16q24.1	gain	All	20	cytoband
16q24.1	loss	All	126	cytoband
16q24.1	gain	Ependymoma	4	cytoband
16q24.1	gain	Neuroblastoma	6	cytoband
16q24.1	loss	HGAT	27	cytoband
16q24.1	loss	LGAT	5	cytoband
16q24.1	loss	Medulloblastoma	26	cytoband
16q24.1	loss	Neuroblastoma	53	cytoband
16q24.2	gain	All	20	cytoband
16q24.2	loss	All	123	cytoband
16q24.2	gain	Ependymoma	4	cytoband
16q24.2	gain	Neuroblastoma	6	cytoband
16q24.2	loss	HGAT	26	cytoband
16q24.2	loss	LGAT	5	cytoband
16q24.2	loss	Medulloblastoma	25	cytoband
16q24.2	loss	Neuroblastoma	52	cytoband
16q24.3	loss	All	5	cytoband
16q24.3	loss	Neuroblastoma	4	cytoband
17p11.2	gain	All	21	cytoband
17p11.2	loss	All	6	cytoband
17p11.2	gain	Neuroblastoma	18	cytoband
17p12	gain	All	133	cytoband
17p12	loss	All	110	cytoband
17p12	gain	Ependymoma	5	cytoband
17p12	gain	Ganglioneuroblastoma	4	cytoband
17p12	gain	HGAT	4	cytoband
17p12	gain	Medulloblastoma	7	cytoband
17p12	gain	Neuroblastoma	103	cytoband
17p12	loss	Ependymoma	5	cytoband
17p12	loss	HGAT	18	cytoband
17p12	loss	LGAT	8	cytoband
17p12	loss	Medulloblastoma	43	cytoband
17p12	loss	Neuroblastoma	25	cytoband
17p13.1	gain	All	132	cytoband
17p13.1	loss	All	113	cytoband
17p13.1	gain	Ependymoma	5	cytoband
17p13.1	gain	Ganglioneuroblastoma	5	cytoband
17p13.1	gain	Medulloblastoma	6	cytoband
17p13.1	gain	Neuroblastoma	105	cytoband
17p13.1	loss	Ependymoma	5	cytoband
17p13.1	loss	HGAT	18	cytoband
17p13.1	loss	LGAT	8	cytoband
17p13.1	loss	Medulloblastoma	45	cytoband
17p13.1	loss	Neuroblastoma	26	cytoband
17p13.2	gain	All	134	cytoband
17p13.2	loss	All	119	cytoband
17p13.2	gain	Ependymoma	5	cytoband
17p13.2	gain	Ganglioneuroblastoma	5	cytoband
17p13.2	gain	Medulloblastoma	7	cytoband
17p13.2	gain	Neuroblastoma	106	cytoband
17p13.2	loss	Ependymoma	5	cytoband
17p13.2	loss	HGAT	22	cytoband
17p13.2	loss	LGAT	7	cytoband
17p13.2	loss	Medulloblastoma	48	cytoband
17p13.2	loss	Neuroblastoma	26	cytoband
17p13.3	gain	All	105	cytoband
17p13.3	loss	All	92	cytoband
17p13.3	gain	Medulloblastoma	5	cytoband
17p13.3	gain	Neuroblastoma	88	cytoband
17p13.3	loss	Ependymoma	5	cytoband
17p13.3	loss	HGAT	15	cytoband
17p13.3	loss	Medulloblastoma	39	cytoband
17p13.3	loss	Neuroblastoma	21	cytoband
17q	gain	All	183	arm
17q	loss	All	39	arm
17q	gain	Ependymoma	4	arm
17q	gain	Ganglioneuroblastoma	6	arm
17q	gain	Medulloblastoma	43	arm
17q	gain	Neuroblastoma	118	arm
17q	loss	Ependymoma	4	arm
17q	loss	Medulloblastoma	4	arm
17q	loss	Neuroblastoma	22	arm
17q11.2	gain	All	5	cytoband
17q11.2	loss	All	13	cytoband
17q11.2	loss	HGAT	5	cytoband
17q12	gain	All	14	cytoband
17q12	loss	All	11	cytoband
17q12	gain	Neuroblastoma	12	cytoband
17q12	loss	HGAT	5	cytoband
17q21.1	gain	All	39	cytoband
17q21.1	loss	All	17	cytoband
17q21.1	gain	Neuroblastoma	30	cytoband
17q21.1	loss	HGAT	9	cytoband
17q21.1	loss	Medulloblastoma	4	cytoband
17q21.2	gain	All	44	cytoband
17q21.2	loss	All	18	cytoband
17q21.2	gain	Neuroblastoma	33	cytoband
17q21.2	loss	HGAT	9	cytoband
17q21.2	loss	Medulloblastoma	4	cytoband
17q21.31	gain	All	66	cytoband
17q21.31	loss	All	12	cytoband
17q21.31	gain	Ganglioneuroblastoma	6	cytoband
17q21.31	gain	HGAT	7	cytoband
17q21.31	gain	Neuroblastoma	46	cytoband
17q21.31	loss	HGAT	5	cytoband
17q21.32	gain	All	100	cytoband
17q21.32	loss	All	15	cytoband
17q21.32	gain	Ganglioneuroblastoma	8	cytoband
17q21.32	gain	HGAT	7	cytoband
17q21.32	gain	Neuroblastoma	73	cytoband
17q21.32	loss	HGAT	5	cytoband
17q21.32	loss	Medulloblastoma	5	cytoband
17q21.33	gain	All	107	cytoband
17q21.33	loss	All	11	cytoband
17q21.33	gain	Ganglioneuroblastoma	8	cytoband
17q21.33	gain	HGAT	7	cytoband
17q21.33	gain	Medulloblastoma	6	cytoband
17q21.33	gain	Neuroblastoma	76	cytoband
17q21.33	loss	Neuroblastoma	4	cytoband
17q22	gain	All	110	cytoband
17q22	loss	All	9	cytoband
17q22	gain	Ganglioneuroblastoma	8	cytoband
17q22	gain	HGAT	7	cytoband
17q22	gain	Medulloblastoma	7	cytoband
17q22	gain	Neuroblastoma	77	cytoband
17q22	loss	Neuroblastoma	4	cytoband
17q23.1	gain	All	125	cytoband
17q23.1	loss	All	8	cytoband
17q23.1	gain	Ganglioneuroblastoma	9	cytoband
17q23.1	gain	HGAT	14	cytoband
17q23.1	gain	Medulloblastoma	8	cytoband
17q23.1	gain	Neuroblastoma	80	cytoband
17q23.1	loss	Neuroblastoma	4	cytoband
17q23.2	gain	All	122	cytoband
17q23.2	loss	All	8	cytoband
17q23.2	gain	Ganglioneuroblastoma	9	cytoband
17q23.2	gain	HGAT	14	cytoband
17q23.2	gain	Medulloblastoma	8	cytoband
17q23.2	gain	Neuroblastoma	77	cytoband
17q23.2	loss	Neuroblastoma	4	cytoband
17q23.3	gain	All	118	cytoband
17q23.3	loss	All	8	cytoband
17q23.3	gain	Ganglioneuroblastoma	9	cytoband
17q23.3	gain	HGAT	14	cytoband
17q23.3	gain	Medulloblastoma	8	cytoband
17q23.3	gain	Neuroblastoma	75	cytoband
17q23.3	loss	Neuroblastoma	4	cytoband
17q24.1	gain	All	119	cytoband
17q24.1	loss	All	7	cytoband
17q24.1	gain	Ganglioneuroblastoma	9	cytoband
17q24.1	gain	HGAT	14	cytoband
17q24.1	gain	Medulloblastoma	9	cytoband
17q24.1	gain	Neuroblastoma	75	cytoband
17q24.1	loss	Neuroblastoma	4	cytoband
17q24.2	gain	All	120	cytoband
17q24.2	loss	All	8	cytoband
17q24.2	gain	Ganglioneuroblastoma	9	cytoband
17q24.2	gain	HGAT	14	cytoband
17q24.2	gain	Medulloblastoma	8	cytoband
17q24.2	gain	Neuroblastoma	76	cytoband
17q24.2	loss	Neuroblastoma	4	cytoband
17q24.3	gain	All	114	cytoband
17q24.3	loss	All	7	cytoband
17q24.3	gain	Ganglioneuroblastoma	9	cytoband
17q24.3	gain	HGAT	15	cytoband
17q24.3	gain	Medulloblastoma	8	cytoband
17q24.3	gain	Neuroblastoma	69	cytoband
17q24.3	loss	Neuroblastoma	4	cytoband
17q25.1	gain	All	114	cytoband
17q25.1	loss	All	5	cytoband
17q25.1	gain	Ganglioneuroblastoma	9	cytoband
17q25.1	gain	HGAT	15	cytoband
17q25.1	gain	Medulloblastoma	9	cytoband
17q25.1	gain	Neuroblastoma	68	cytoband
17q25.1	loss	Neuroblastoma	4	cytoband
17q25.2	gain	All	114	cytoband
17q25.2	loss	All	6	cytoband
17q25.2	gain	Ganglioneuroblastoma	9	cytoband
17q25.2	gain	HGAT	15	cytoband
17q25.2	gain	Medulloblastoma	9	cytoband
17q25.2	gain	Neuroblastoma	68	cytoband
17q25.2	loss	Neuroblastoma	4	cytoband
17q25.3	gain	All	98	cytoband
17q25.3	gain	Ganglioneuroblastoma	8	cytoband
17q25.3	gain	HGAT	12	cytoband
17q25.3	gain	Medulloblastoma	9	cytoband
17q25.3	gain	Neuroblastoma	58	cytoband
18p	gain	All	6	arm
18p	loss	All	6	arm
18p11.21	gain	All	16	cytoband
18p11.21	loss	All	16	cytoband
18p11.21	gain	Medulloblastoma	4	cytoband
18p11.21	gain	Neuroblastoma	7	cytoband
18p11.21	loss	HGAT	4	cytoband
18p11.21	loss	Neuroblastoma	5	cytoband
18p11.22	gain	All	77	cytoband
18p11.22	loss	All	62	cytoband
18p11.22	gain	Ependymoma	7	cytoband
18p11.22	gain	Medulloblastoma	14	cytoband
18p11.22	gain	Neuroblastoma	42	cytoband
18p11.22	loss	HGAT	23	cytoband
18p11.22	loss	Medulloblastoma	7	cytoband
18p11.22	loss	Neuroblastoma	17	cytoband
18p11.23	gain	All	80	cytoband
18p11.23	loss	All	62	cytoband
18p11.23	gain	Ependymoma	7	cytoband
18p11.23	gain	Medulloblastoma	14	cytoband
18p11.23	gain	Neuroblastoma	45	cytoband
18p11.23	loss	HGAT	22	cytoband
18p11.23	loss	Medulloblastoma	7	cytoband
18p11.23	loss	Neuroblastoma	17	cytoband
18p11.31	gain	All	79	cytoband
18p11.31	loss	All	61	cytoband
18p11.31	gain	Ependymoma	6	cytoband
18p11.31	gain	Medulloblastoma	14	cytoband
18p11.31	gain	Neuroblastoma	45	cytoband
18p11.31	loss	HGAT	21	cytoband
18p11.31	loss	Medulloblastoma	7	cytoband
18p11.31	loss	Neuroblastoma	18	cytoband
18p11.32	gain	All	16	cytoband
18p11.32	loss	All	14	cytoband
18p11.32	gain	Medulloblastoma	5	cytoband
18p11.32	gain	Neuroblastoma	7	cytoband
18p11.32	loss	HGAT	9	cytoband
18q	gain	All	76	arm
18q	loss	All	53	arm
18q	gain	Ependymoma	7	arm
18q	gain	Medulloblastoma	15	arm
18q	gain	Neuroblastoma	41	arm
18q	loss	HGAT	15	arm
18q	loss	Medulloblastoma	7	arm
18q	loss	Neuroblastoma	16	arm
18q11.2	gain	All	7	cytoband
18q11.2	loss	All	4	cytoband
18q12.1	gain	All	17	cytoband
18q12.1	loss	All	7	cytoband
18q12.1	gain	HGAT	6	cytoband
18q12.1	gain	Neuroblastoma	8	cytoband
18q12.2	gain	All	20	cytoband
18q12.2	loss	All	15	cytoband
18q12.2	gain	HGAT	7	cytoband
18q12.2	gain	Neuroblastoma	9	cytoband
18q12.2	loss	HGAT	8	cytoband
18q12.2	loss	Neuroblastoma	4	cytoband
18q12.3	gain	All	19	cytoband
18q12.3	loss	All	17	cytoband
18q12.3	gain	Neuroblastoma	11	cytoband
18q12.3	loss	HGAT	10	cytoband
18q12.3	loss	Neuroblastoma	5	cytoband
18q21.1	gain	All	17	cytoband
18q21.1	loss	All	20	cytoband
18q21.1	gain	Neuroblastoma	10	cytoband
18q21.1	loss	HGAT	12	cytoband
18q21.1	loss	Neuroblastoma	5	cytoband
18q21.2	gain	All	15	cytoband
18q21.2	loss	All	23	cytoband
18q21.2	gain	Neuroblastoma	8	cytoband
18q21.2	loss	HGAT	13	cytoband
18q21.2	loss	Neuroblastoma	6	cytoband
18q21.31	gain	All	19	cytoband
18q21.31	loss	All	23	cytoband
18q21.31	gain	Neuroblastoma	9	cytoband
18q21.31	loss	HGAT	13	cytoband
18q21.31	loss	Neuroblastoma	6	cytoband
18q21.32	gain	All	18	cytoband
18q21.32	loss	All	22	cytoband
18q21.32	gain	Neuroblastoma	9	cytoband
18q21.32	loss	HGAT	12	cytoband
18q21.32	loss	Neuroblastoma	6	cytoband
18q21.33	gain	All	19	cytoband
18q21.33	loss	All	22	cytoband
18q21.33	gain	Neuroblastoma	9	cytoband
18q21.33	loss	HGAT	13	cytoband
18q21.33	loss	Neuroblastoma	5	cytoband
18q22.1	gain	All	15	cytoband
18q22.1	loss	All	22	cytoband
